"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A000000 ","-------------","-------------","-----------",""
"Line(04000)","DRUGS SOLD","VV", , , , , ,"90", ,"17498"
"Line(04100)","DRUGS SOLD","VV", , , , , ,"90", ,"252"
"Line(04200)","DRUGS SOLD","VV", , , , , ,"90", ,"106409"
"Line(04300)","DRUGS SOLD","VV", , , , , ,"90", ,"277060"
"Line(04400)","DRUGS SOLD","VV", , , , , ,"91", ,"5092"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600WW0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600WW0)","Entity[563455] Report(A600WW0[00000])","Entity[563455] Report(A600WW0[00100])", ,"Entity[563455] Report(A600WW0[00300])","Entity[563455] Report(A600WW0[00400])","Entity[563455] Report(A600WW0[00500])", ,"Entity[563455] Report(A600WW0[00700])","Entity[563455] Report(A600WW0[00800])","Entity[563455] Report(A600WW0[00900])"
"Line(00100)","OIG EXCLUSION","WW", ,"194","2001","716", ,"63","2001","716"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A600XX0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[563455] Report(A600XX0)","Entity[563455] Report(A600XX0[00000])","Entity[563455] Report(A600XX0[00100])", ,"Entity[563455] Report(A600XX0[00300])","Entity[563455] Report(A600XX0[00400])", , ,"Entity[563455] Report(A600XX0[00700])", ,"Entity[563455] Report(A600XX0[00900])"
"Line(00100)","HOME OFFICE WI OVERHEAD","XX", ,"5","21797839", , ,"5", ,"21797839"
"Line(00200)","HOME OFFICE WI OVERHEAD","XX", ,"16","8951192", , ,"16", ,"8951192"
"Line(00300)","HOME OFFICE WI OVERHEAD","XX", ,"9","4787253", , ,"9", ,"4787253"
"Line(00400)","HOME OFFICE WI OVERHEAD","XX", ,"4","4462191", , ,"4", ,"4462191"
"Line(00500)","HOME OFFICE WI OVERHEAD","XX", ,"5","7492419", , ,"5", ,"7492419"
"Line(00600)","HOME OFFICE WI OVERHEAD","XX", ,"6","3871342", , ,"6", ,"3871342"
"Line(00700)","HOME OFFICE WI OVERHEAD","XX", ,"5","1471430", , ,"5", ,"1471430"
"Line(00800)","HOME OFFICE WI OVERHEAD","XX", ,"5","399404", , ,"5", ,"399404"
"Line(00900)","HOME OFFICE WI OVERHEAD","XX", ,"10","754800", , ,"10", ,"754800"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A700001 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[563455] Report(A700001)", ,"Entity[563455] Report(A700001[00100])","Entity[563455] Report(A700001[00200])", ,"Entity[563455] Report(A700001[00400])","Entity[563455] Report(A700001[00500])","Entity[563455] Report(A700001[00600])"
"Line(00100)", ,"1613187", , , , ,"1613187"
"Line(00200)", ,"15181996","20020", ,"20020", ,"15202016"
"Line(00300)", ,"220638978","29887451", ,"29887451", ,"250526429"
"Line(00500)", ,"133166428","13792137", ,"13792137", ,"146958565"
"Line(00600)", ,"250344001","93909002", ,"93909002","1973011","342279992"
"Line(00800)", ,"620944590","137608610", ,"137608610","1973011","756580189"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A700002 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[563455] Report(A700002)", , , , , , , , , ,"Entity[563455] Report(A700002[00900])", , , , , ,"Entity[563455] Report(A700002[01500])"
"Line(00100)", , , , , , , , , ,"28480328", , , , , ,"28480328"
"Line(00200)", , , , , , , , , ,"15776450", , , , , ,"15776450"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A700003 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[563455] Report(A700003)", ,"Entity[563455] Report(A700003[00100])", ,"Entity[563455] Report(A700003[00300])","Entity[563455] Report(A700003[00400])","Entity[563455] Report(A700003[00500])","Entity[563455] Report(A700003[00600])", ,"Entity[563455] Report(A700003[00800])","Entity[563455] Report(A700003[00900])","Entity[563455] Report(A700003[01000])","Entity[563455] Report(A700003[01100])","Entity[563455] Report(A700003[01200])","Entity[563455] Report(A700003[01300])", ,"Entity[563455] Report(A700003[01500])"
"Line(00100)", ,"414300197", ,"414300197","1","619352","435971", ,"1055323","28932938", ,"4268457","619352","435971", ,"34256718"
"Line(00101)", , , , , , , , , ,"1308676", , , , , ,"1308676"
"Line(00102)", , , , , , , , , ,"1273695", , , , , ,"1273695"
"Line(00200)", ,"342279992", ,"342279992","0","511686","360183", ,"871869","34772565","18594115","146353","511686","360183", ,"54384902"
"Line(00203)", , , , , , , , , ,"239570", , , , , ,"239570"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 563455"," Report A800000 ","-------------","-------------","-----------",""
"","DESCRIPTION (1)","","","WORKSHEET A TO/FROM WHICH","","Wkst."
"","","","","THE AMOUNT IS TO BE ADJUSTED","","A-7"
"","","BASIS/CODE (2)","AMOUNT","COST CENTER","LINE #","Ref."
"","","1","2","3","4","5"
"Entity[563455] Report(A800000)","Entity[563455] Report(A800000[00000])","Entity[563455] Report(A800000[00100])","Entity[563455] Report(A800000[00200])","Entity[563455] Report(A800000[00300])","Entity[563455] Report(A800000[00400])","Entity[563455] Report(A800000[00500])"
"Line(00800)", ,"A","-24125","MAINTENANCE & REPAIRS","6"
"Line(01000)", , ,"-6768074"
"Line(01200)", , ,"-97664193"
"Line(01400)", ,"B","-4702513","DIETARY","10"
"Line(02100)", ,"B","-17926213","CAP REL COSTS-BLDG & FIXT","1","11"
"Line(02600)", ,"A","1600385", , ,"9"
"Line(02601)", ,"A","797918", , ,"9"
"Line(02700)", ,"A","266396", , ,"9"
"Line(02703)", ,"A","239570", , ,"9"
"Line(03300)","DEPRECIATION CARRYFOWARD","A","-2286","EMPLOYEE BENEFITS DEPARTMENT","4","9"
"Line(03315)","GOVERNMENT DGME","A","-19295273","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03316)","TV CAPITAL COSTS","A","-1798","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03320)","CHARITY CONTRIBUTIONS ADMIN/GEN","A","-320200","OTHER ADMIN + GENERAL","5"
"Line(03325)","CHARITY CONTRIBUTIONS BLOOD","A","514","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03350)","LOBBYING EXPENSE","A","-29195","OTHER ADMIN + GENERAL","5"
"Line(03400)","EKG STRESS PURCHASED FROM CLINIC","A","-911178","CARDIAC CATHETERIZATION","59"
"Line(03401)","PENSION","A","124","PURCH  RCVING  STORING","5"
"Line(03402)","PENSION","A","1619","ADMITTING","5"
"Line(03403)","PENSION","A","68722","OTHER ADMIN + GENERAL","5"
"Line(03404)","PENSION","A","521","HOUSEKEEPING","9"
"Line(03405)","PENSION","A","26718","DIETARY","10"
"Line(03406)","PENSION","A","3909","NURSING ADMINISTRATION","13"
"Line(03407)","PENSION","A","15470","SOCIAL SERVICE","17"
"Line(03408)","PENSION","A","59133","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03409)","PENSION","A","442","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03410)","PENSION","A","215","RADIOLOGY TECH SCHOOL","23"
"Line(03411)","PENSION","A","651","RADIOLOGY TECH SCHOOL","23"
"Line(03412)","PENSION","A","2476","CLINICAL PASTORAL ED","23"
"Line(03413)","PENSION","A","133684","ADULTS & PEDIATRICS","30"
"Line(03414)","PENSION","A","20963","INTENSIVE CARE UNIT","31"
"Line(03415)","PENSION","A","20472","CORONARY CARE UNIT","32"
"Line(03416)","PENSION","A","7933","PEDIATRIC INTENSIVE CAR","35"
"Line(03417)","PENSION","A","22180","NEONATAL INTENSIVE CARE UNIT","35"
"Line(03418)","PENSION","A","3568","SUBPROVIDER - IPF","40"
"Line(03419)","PENSION","A","4801","SUBPROVIDER - IRF","41"
"Line(03420)","PENSION","A","8774","SKILLED NURSING FACILITY","44"
"Line(03421)","PENSION","A","53971","OPERATING ROOM","50"
"Line(03422)","PENSION","A","8345","RECOVERY ROOM","51"
"Line(03423)","PENSION","A","8544","DELIVERY ROOM & LABOR ROOM","52"
"Line(03424)","PENSION","A","6471","ANESTHESIOLOGY","53"
"Line(03425)","PENSION","A","22474","RADIOLOGY-DIAGNOSTIC","54"
"Line(03426)","PENSION","A","7685","ULTRASOUND","54"
"Line(03427)","PENSION","A","4180","MAMMOGRAPHY","54"
"Line(03428)","PENSION","A","497","PET IMAGINING","54"
"Line(03429)","PENSION","A","1947","NUCLEAR MEDICINE","54"
"Line(03430)","PENSION","A","4102","RADIOLOGY-THERAPEUTIC","55"
"Line(03431)","PENSION","A","3944","CT SCAN","57"
"Line(03432)","PENSION","A","3632","MRI","58"
"Line(03433)","PENSION","A","17991","CARDIAC CATHETERIZATION","59"
"Line(03434)","PENSION","A","50649","LABORATORY","60"
"Line(03435)","PENSION","A","9950","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03436)","PENSION","A","7696","INTRAVENOUS THERAPY","64"
"Line(03437)","PENSION","A","19521","RESPIRATORY THERAPY","65"
"Line(03438)","PENSION","A","21445","PHYSICAL THERAPY","66"
"Line(03439)","PENSION","A","811","SPEECH PATHOLOGY","68"
"Line(03440)","PENSION","A","13567","ELECTROCARDIOLOGY","69"
"Line(03441)","PENSION","A","571","ELECTROENCEPHALOGRAPHY","70"
"Line(03442)","PENSION","A","5052","MEDICAL SUPPLIES CHARGED TO PATIENT","71"
"Line(03443)","PENSION","A","17756","DRUGS CHARGED TO PATIENTS","73"
"Line(03444)","PENSION","A","4957","RENAL DIALYSIS","74"
"Line(03445)","PENSION","A","9602","DIAGNOSTIC CLINICS","75"
"Line(03446)","PENSION","A","3855","ENDOSCOPY","75"
"Line(03447)","PENSION","A","1369","SLEEP LAB","75"
"Line(03448)","PENSION","A","740","PARTIAL HOSP PROGRAM","76"
"Line(03449)","PENSION","A","1386","OPERATING ROOM","50"
"Line(03450)","PENSION","A","1473","AUDIOLOGY CLINIC","90"
"Line(03451)","PENSION","A","6468","CANCER CENTER CLINIC","90"
"Line(03452)","PENSION","A","116","CARDIOLOGY CLINIC","90"
"Line(03453)","PENSION","A","11717","CARDIOLOGY CLINIC","90"
"Line(03454)","PENSION","A","3280","DERMATOLOGY CLINIC","90"
"Line(03455)","PENSION","A","6687","GI CLINIC","90"
"Line(03456)","PENSION","A","7109","NEUROLOGY CLINIC","90"
"Line(03457)","PENSION","A","10097","OB GYN CLINIC","90"
"Line(03458)","PENSION","A","12117","OPTHALMOLOGY CLINIC","90"
"Line(03459)","PENSION","A","1289","ORTHOPEDIC CLINIC","90"
"Line(03460)","PENSION","A","6604","ORTHOPEDIC CLINIC","90"
"Line(03461)","PENSION","A","4759","OTOLARANGOLOGY CLINIC","90"
"Line(03462)","PENSION","A","8629","PEDIATRIC CLINIC","90"
"Line(03463)","PENSION","A","1520","PHYS MED & REHAB CLINIC","90"
"Line(03464)","PENSION","A","3001","PODIATRY","90"
"Line(03465)","PENSION","A","68751","PRIMARY CARE CLINIC","90"
"Line(03466)","PENSION","A","3826","PSYCHIATRY CLINIC","90"
"Line(03467)","PENSION","A","1","PULMONARY CLINIC","90"
"Line(03468)","PENSION","A","2060","PULMONARY CLINIC","90"
"Line(03469)","PENSION","A","3309","SPORTS MEDICINE CLINIC","90"
"Line(03470)","PENSION","A","13937","SURGERY CLINIC","90"
"Line(03471)","PENSION","A","5555","TRANSPLANT - HEART","90"
"Line(03472)","PENSION","A","4069","TRANSPLANT - LIVER","90"
"Line(03473)","PENSION","A","1085","TRANSPLANT - LUNG","90"
"Line(03474)","PENSION","A","4501","TRANSPLANT - KIDNEY/PANCREAS","90"
"Line(03475)","PENSION","A","1011","TRANSPLANT - BONE MARROW","90"
"Line(03476)","PENSION","A","7787","UROLOGY CLINIC","90"
"Line(03477)","PENSION","A","23235","EMERGENCY","91"
"Line(03478)","PENSION","A","2060","AMBULANCE SERVICES","95"
"Line(03479)","PENSION","A","218","KIDNEY ACQUISITION","105"
"Line(03480)","PENSION","A","218","LIVER ACQUISITION","107"
"Line(03481)","PENSION","A","109","LUNG ACQUISITION","108"
"Line(03482)","PENSION","A","109","PANCREAS ACQUISITION","109"
"Line(03483)","PENSION","A","2429","HLA LAB","112"
"Line(03484)","PENSION","A","18889","NON ALLOW OH","194"
"Line(03485)","PENSION","A","394","NON ALLOWABLE A&G","194"
"Line(03486)","PENSION","A","5240","NON ALLOWABLE THERAPY","194"
"Line(03487)","PENSION","A","3594","NON ALLOWABLE O/P PHARMACY","194"
"Line(03488)","PENSION","A","3521527","OCHSNER CLINIC","194"
"Line(03489)","PENSION","A","354","DME","194"
"Line(03501)","PHYSICIAN ADMINISTRATION","A","-1553627","OTHER ADMIN + GENERAL","5"
"Line(03502)","PHYSICIAN ADMINISTRATION","A","-838308","SOCIAL SERVICE","17"
"Line(03503)","PHYSICIAN ADMINISTRATION","A","-10665029","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03504)","PHYSICIAN ADMINISTRATION","A","-111168","ADULTS & PEDIATRICS","30"
"Line(03505)","PHYSICIAN ADMINISTRATION","A","-224451","INTENSIVE CARE UNIT","31"
"Line(03506)","PHYSICIAN ADMINISTRATION","A","-91092","CORONARY CARE UNIT","32"
"Line(03507)","PHYSICIAN ADMINISTRATION","A","-25080","PEDIATRIC INTENSIVE CAR","35"
"Line(03508)","PHYSICIAN ADMINISTRATION","A","-199220","NEONATAL INTENSIVE CARE UNIT","35"
"Line(03509)","PHYSICIAN ADMINISTRATION","A","-49668","SUBPROVIDER - IPF","40"
"Line(03510)","PHYSICIAN ADMINISTRATION","A","-83652","SUBPROVIDER - IRF","41"
"Line(03511)","PHYSICIAN ADMINISTRATION","A","-199908","SKILLED NURSING FACILITY","44"
"Line(03512)","PHYSICIAN ADMINISTRATION","A","-270660","OPERATING ROOM","50"
"Line(03513)","PHYSICIAN ADMINISTRATION","A","-78948","DELIVERY ROOM & LABOR ROOM","52"
"Line(03514)","PHYSICIAN ADMINISTRATION","A","-1268676","ANESTHESIOLOGY","53"
"Line(03515)","PHYSICIAN ADMINISTRATION","A","-260100","RADIOLOGY-DIAGNOSTIC","54"
"Line(03516)","PHYSICIAN ADMINISTRATION","A","-39660","MAMMOGRAPHY","54"
"Line(03517)","PHYSICIAN ADMINISTRATION","A","-20820","NUCLEAR MEDICINE","54"
"Line(03518)","PHYSICIAN ADMINISTRATION","A","-20340","RADIOLOGY-THERAPEUTIC","55"
"Line(03519)","PHYSICIAN ADMINISTRATION","A","-663958","CARDIAC CATHETERIZATION","59"
"Line(03520)","PHYSICIAN ADMINISTRATION","A","-447924","LABORATORY","60"
"Line(03521)","PHYSICIAN ADMINISTRATION","A","-237396","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03522)","PHYSICIAN ADMINISTRATION","A","-18370","RESPIRATORY THERAPY","65"
"Line(03523)","PHYSICIAN ADMINISTRATION","A","-65153","PHYSICAL THERAPY","66"
"Line(03524)","PHYSICIAN ADMINISTRATION","A","-25020","DRUGS CHARGED TO PATIENTS","73"
"Line(03525)","PHYSICIAN ADMINISTRATION","A","-41383","RENAL DIALYSIS","74"
"Line(03526)","PHYSICIAN ADMINISTRATION","A","-19824","DIAGNOSTIC CLINICS","75"
"Line(03527)","PHYSICIAN ADMINISTRATION","A","-79583","SLEEP LAB","75"
"Line(03528)","PHYSICIAN ADMINISTRATION","A","-4000","OB GYN CLINIC","90"
"Line(03529)","PHYSICIAN ADMINISTRATION","A","-246540","EMERGENCY","91"
"Line(03530)","PHYSICIAN ADMINISTRATION","A","-71076","KIDNEY ACQUISITION","105"
"Line(03531)","PHYSICIAN ADMINISTRATION","A","-104772","HEART ACQUISITION","106"
"Line(03532)","PHYSICIAN ADMINISTRATION","A","-102132","LIVER ACQUISITION","107"
"Line(03533)","PHYSICIAN ADMINISTRATION","A","-56280","LUNG ACQUISITION","108"
"Line(03534)","PHYSICIAN ADMINISTRATION","A","-37500","HLA LAB","112"
"Line(03535)","PHYSICIAN ADMINISTRATION","A","-229253","NON ALLOW OH","194"
"Line(03600)","ORGAN ACQUIS","A","-4352139","KIDNEY ACQUISITION","105"
"Line(03601)","ORGAN ACQUIS","A","2652988","LIVER ACQUISITION","107"
"Line(03602)","ORGAN ACQUIS","A","-904932","HEART ACQUISITION","106"
"Line(03603)","ORGAN ACQUIS","A","159236","LUNG ACQUISITION","108"
"Line(03604)","ORGAN ACQUIS","A","177390","PANCREAS ACQUISITION","109"
"Line(03625)","MISC REVENUE","B","-1110072","OTHER ADMIN + GENERAL","5"
"Line(03626)","MISC REVENUE","B","-1000","MAINTENANCE & REPAIRS","6"
"Line(03627)","MISC REVENUE","B","-368459","DIETARY","10"
"Line(03628)","MISC REVENUE","B","-23194","NURSING ADMINISTRATION","13"
"Line(03629)","MISC REVENUE","B","-3681041","I&R SERVICES-SALARY & FRINGES APPRV","21"
"Line(03630)","MISC REVENUE","B","-26580","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03631)","MISC REVENUE","B","-83694","RADIOLOGY TECH SCHOOL","23"
"Line(03632)","MISC REVENUE","B","-175943","PHARMACY PARAMEDICAL EDUC","23"
"Line(03633)","MISC REVENUE","B","-62536","ADULTS & PEDIATRICS","30"
"Line(03634)","MISC REVENUE","B","-800","INTENSIVE CARE UNIT","31"
"Line(03635)","MISC REVENUE","B","-163","CORONARY CARE UNIT","32"
"Line(03636)","MISC REVENUE","B","-1450","NEONATAL INTENSIVE CARE UNIT","35"
"Line(03637)","MISC REVENUE","B","-1120","DELIVERY ROOM & LABOR ROOM","52"
"Line(03638)","MISC REVENUE","B","-20305","RADIOLOGY-DIAGNOSTIC","54"
"Line(03639)","MISC REVENUE","B","-101","MAMMOGRAPHY","54"
"Line(03640)","MISC REVENUE","B","-5","RADIOLOGY-THERAPEUTIC","55"
"Line(03641)","MISC REVENUE","B","-124","CT SCAN","57"
"Line(03642)","MISC REVENUE","B","-7587","INTRAVENOUS THERAPY","64"
"Line(03643)","MISC REVENUE","B","-33359","RESPIRATORY THERAPY","65"
"Line(03644)","MISC REVENUE","B","-9432","PHYSICAL THERAPY","66"
"Line(03645)","MISC REVENUE","B","-300","ELECTROCARDIOLOGY","69"
"Line(03646)","MISC REVENUE","B","-772704","MEDICAL SUPPLIES CHARGED TO PATIENT","71"
"Line(03647)","MISC REVENUE","B","-5386756","DRUGS CHARGED TO PATIENTS","73"
"Line(03648)","MISC REVENUE","B","-2800","CANCER CENTER CLINIC","90"
"Line(03649)","MISC REVENUE","B","-11110","CARDIOLOGY CLINIC","90"
"Line(03650)","MISC REVENUE","B","-5200","NEUROLOGY CLINIC","90"
"Line(03651)","MISC REVENUE","B","-1200","OPTHALMOLOGY CLINIC","90"
"Line(03652)","MISC REVENUE","B","-5000","ORTHOPEDIC CLINIC","90"
"Line(03653)","MISC REVENUE","B","-800","OTOLARANGOLOGY CLINIC","90"
"Line(03654)","MISC REVENUE","B","-2095","PEDIATRIC CLINIC","90"
"Line(03655)","MISC REVENUE","B","-18111","PRIMARY CARE CLINIC","90"
"Line(03656)","MISC REVENUE","B","-1200","PULMONARY CLINIC","90"
"Line(03657)","MISC REVENUE","B","-3150","SPORTS MEDICINE CLINIC","90"
"Line(03658)","MISC REVENUE","B","-1200","SURGERY CLINIC","90"
"Line(03659)","MISC REVENUE","B","-2400","EMERGENCY","91"
"Line(03660)","MISC REVENUE","B","-1545","AMBULANCE SERVICES","95"
"Line(03661)","MISC REVENUE","B","-279519","HLA LAB","112"
"Line(03800)","MISC OTHER PATIENT REVENUE","B","-25","OTHER ADMIN + GENERAL","5"
"Line(03801)","MISC OTHER PATIENT REVENUE","B","-867522","LABORATORY","60"
"Line(03802)","MISC OTHER PATIENT REVENUE","B","-624937","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03803)","MISC OTHER PATIENT REVENUE","B","-2373355","DRUGS CHARGED TO PATIENTS","73"
"Line(03804)","MISC OTHER PATIENT REVENUE","B","-68","DIAGNOSTIC CLINICS","75"
"Line(03805)","MISC OTHER PATIENT REVENUE","B","-6066","HLA LAB","112"
"Line(03901)","EMPLOYEE HEALTH","A","-1882","OTHER ADMIN + GENERAL","5"
"Line(03902)","EMPLOYEE HEALTH","A","-1936","DIETARY","10"
"Line(03903)","EMPLOYEE HEALTH","A","-1222584","ADULTS & PEDIATRICS","30"
"Line(03904)","EMPLOYEE HEALTH","A","-206545","INTENSIVE CARE UNIT","31"
"Line(03905)","EMPLOYEE HEALTH","A","-204693","CORONARY CARE UNIT","32"
"Line(03906)","EMPLOYEE HEALTH","A","-8421","PEDIATRIC INTENSIVE CAR","35"
"Line(03907)","EMPLOYEE HEALTH","A","-851190","NEONATAL INTENSIVE CARE UNIT","35"
"Line(03908)","EMPLOYEE HEALTH","A","-54048","SUBPROVIDER - IPF","40"
"Line(03909)","EMPLOYEE HEALTH","A","-8187","SUBPROVIDER - IRF","41"
"Line(03910)","EMPLOYEE HEALTH","A","-42353","NURSERY","43"
"Line(03911)","EMPLOYEE HEALTH","A","-37634","SKILLED NURSING FACILITY","44"
"Line(03912)","EMPLOYEE HEALTH","A","-4701143","OPERATING ROOM","50"
"Line(03913)","EMPLOYEE HEALTH","A","-1602","WOUND CARE","50"
"Line(03914)","EMPLOYEE HEALTH","A","-1961727","RECOVERY ROOM","51"
"Line(03915)","EMPLOYEE HEALTH","A","-437132","DELIVERY ROOM & LABOR ROOM","52"
"Line(03916)","EMPLOYEE HEALTH","A","-1617140","ANESTHESIOLOGY","53"
"Line(03917)","EMPLOYEE HEALTH","A","-688989","RADIOLOGY-DIAGNOSTIC","54"
"Line(03918)","EMPLOYEE HEALTH","A","-152431","ULTRASOUND","54"
"Line(03919)","EMPLOYEE HEALTH","A","-260927","MAMMOGRAPHY","54"
"Line(03920)","EMPLOYEE HEALTH","A","-150178","PET IMAGINING","54"
"Line(03921)","EMPLOYEE HEALTH","A","-79050","NUCLEAR MEDICINE","54"
"Line(03922)","EMPLOYEE HEALTH","A","-358105","RADIOLOGY-THERAPEUTIC","55"
"Line(03923)","EMPLOYEE HEALTH","A","-894365","CT SCAN","57"
"Line(03924)","EMPLOYEE HEALTH","A","-855324","MRI","58"
"Line(03925)","EMPLOYEE HEALTH","A","-1058251","CARDIAC CATHETERIZATION","59"
"Line(03926)","EMPLOYEE HEALTH","A","-3206200","LABORATORY","60"
"Line(03927)","EMPLOYEE HEALTH","A","-162640","BLOOD STORING  PROCESSING & TRANS.","63"
"Line(03928)","EMPLOYEE HEALTH","A","-2184948","INTRAVENOUS THERAPY","64"
"Line(03929)","EMPLOYEE HEALTH","A","-303773","RESPIRATORY THERAPY","65"
"Line(03930)","EMPLOYEE HEALTH","A","-1253289","PHYSICAL THERAPY","66"
"Line(03931)","EMPLOYEE HEALTH","A","-13701","SPEECH PATHOLOGY","68"
"Line(03932)","EMPLOYEE HEALTH","A","-25771","ELECTROCARDIOLOGY","69"
"Line(03933)","EMPLOYEE HEALTH","A","-15203","ELECTROENCEPHALOGRAPHY","70"
"Line(03934)","EMPLOYEE HEALTH","A","-798699","MEDICAL SUPPLIES CHARGED TO PATIENT","71"
"Line(03935)","EMPLOYEE HEALTH","A","-832933","IMPL. DEV. CHARGED TO PATIENTS","72"
"Line(03936)","EMPLOYEE HEALTH","A","-1022719","DRUGS CHARGED TO PATIENTS","73"
"Line(03937)","EMPLOYEE HEALTH","A","-32592","RENAL DIALYSIS","74"
"Line(03938)","EMPLOYEE HEALTH","A","-147695","DIAGNOSTIC CLINICS","75"
"Line(03939)","EMPLOYEE HEALTH","A","-154341","PAIN MANAGEMENT","75"
"Line(03940)","EMPLOYEE HEALTH","A","-762271","ENDOSCOPY","75"
"Line(03941)","EMPLOYEE HEALTH","A","-1099","NUTRITION THERAPY","75"
"Line(03942)","EMPLOYEE HEALTH","A","-144082","SLEEP LAB","75"
"Line(03943)","EMPLOYEE HEALTH","A","-117858","PARTIAL HOSP PROGRAM","76"
"Line(03944)","EMPLOYEE HEALTH","A","-41","OPERATING ROOM","50"
"Line(03945)","EMPLOYEE HEALTH","A","-374","AUDIOLOGY CLINIC","90"
"Line(03946)","EMPLOYEE HEALTH","A","-267","CANCER CENTER CLINIC","90"
"Line(03947)","EMPLOYEE HEALTH","A","-395","CARDIOLOGY CLINIC","90"
"Line(03948)","EMPLOYEE HEALTH","A","-637","DERMATOLOGY CLINIC","90"
"Line(03949)","EMPLOYEE HEALTH","A","-43","GI CLINIC","90"
"Line(03950)","EMPLOYEE HEALTH","A","-54","NEUROLOGY CLINIC","90"
"Line(03951)","EMPLOYEE HEALTH","A","-1634","OB GYN CLINIC","90"
"Line(03952)","EMPLOYEE HEALTH","A","-1748","OPTHALMOLOGY CLINIC","90"
"Line(03953)","EMPLOYEE HEALTH","A","-502","ORTHOPEDIC CLINIC","90"
"Line(03954)","EMPLOYEE HEALTH","A","-481","OTOLARANGOLOGY CLINIC","90"
"Line(03955)","EMPLOYEE HEALTH","A","-5446","PEDIATRIC CLINIC","90"
"Line(03956)","EMPLOYEE HEALTH","A","-3394","PRIMARY CARE CLINIC","90"
"Line(03957)","EMPLOYEE HEALTH","A","-1461","PSYCHIATRY CLINIC","90"
"Line(03958)","EMPLOYEE HEALTH","A","-95","PULMONARY CLINIC","90"
"Line(03959)","EMPLOYEE HEALTH","A","-78","SPORTS MEDICINE CLINIC","90"
"Line(03960)","EMPLOYEE HEALTH","A","-285","SURGERY CLINIC","90"
"Line(03961)","EMPLOYEE HEALTH","A","-35","TRANSPLANT - KIDNEY/PANCREAS","90"
"Line(03962)","EMPLOYEE HEALTH","A","-43","UROLOGY CLINIC","90"
"Line(03963)","EMPLOYEE HEALTH","A","-972739","EMERGENCY","91"
"Line(03964)","EMPLOYEE HEALTH","A","-11607","KIDNEY ACQUISITION","105"
