"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A000000 ","-------------","-------------","-----------",""
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AN0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AN0)","Entity[572875] Report(A600AN0[00000])","Entity[572875] Report(A600AN0[00100])", ,"Entity[572875] Report(A600AN0[00300])","Entity[572875] Report(A600AN0[00400])", , ,"Entity[572875] Report(A600AN0[00700])","Entity[572875] Report(A600AN0[00800])"
"Line(00100)","PHARMACY TO RESEARCH SALARY","AN", ,"191","1152588", , ,"15","1152588"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AO0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AO0)","Entity[572875] Report(A600AO0[00000])","Entity[572875] Report(A600AO0[00100])", ,"Entity[572875] Report(A600AO0[00300])", ,"Entity[572875] Report(A600AO0[00500])", ,"Entity[572875] Report(A600AO0[00700])", ,"Entity[572875] Report(A600AO0[00900])"
"Line(00100)","PHARMACY TO RESEARCH OTHER EXPENSE","AO", ,"191", ,"432451", ,"15", ,"432451"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AP0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AP0)","Entity[572875] Report(A600AP0[00000])","Entity[572875] Report(A600AP0[00100])", ,"Entity[572875] Report(A600AP0[00300])","Entity[572875] Report(A600AP0[00400])", , ,"Entity[572875] Report(A600AP0[00700])","Entity[572875] Report(A600AP0[00800])"
"Line(00100)","MEDICAL PHYSICS FELLOWSHIP SALARY","AP", ,"23","314110", , ,"55","314110"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AQ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AQ0)","Entity[572875] Report(A600AQ0[00000])","Entity[572875] Report(A600AQ0[00100])", ,"Entity[572875] Report(A600AQ0[00300])", ,"Entity[572875] Report(A600AQ0[00500])", ,"Entity[572875] Report(A600AQ0[00700])", ,"Entity[572875] Report(A600AQ0[00900])"
"Line(00100)","MEDICAL PHYSICS FELLOWSHIP OTHER EXP","AQ", ,"23", ,"140635", ,"55", ,"140635"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AR0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AR0)","Entity[572875] Report(A600AR0[00000])","Entity[572875] Report(A600AR0[00100])", ,"Entity[572875] Report(A600AR0[00300])", ,"Entity[572875] Report(A600AR0[00500])", ,"Entity[572875] Report(A600AR0[00700])", ,"Entity[572875] Report(A600AR0[00900])"
"Line(00100)","FRINGE BENEFITS","AR", ,"4", ,"3923649", ,"5", ,"2862"
"Line(00200)","FRINGE BENEFITS","AR", , , , , ,"5", ,"14706"
"Line(00300)","FRINGE BENEFITS","AR", , , , , ,"5", ,"54468"
"Line(00400)","FRINGE BENEFITS","AR", , , , , ,"5", ,"99205"
"Line(00500)","FRINGE BENEFITS","AR", , , , , ,"5", ,"132689"
"Line(00600)","FRINGE BENEFITS","AR", , , , , ,"6", ,"71883"
"Line(00700)","FRINGE BENEFITS","AR", , , , , ,"6", ,"4055"
"Line(00800)","FRINGE BENEFITS","AR", , , , , ,"6", ,"3995"
"Line(00900)","FRINGE BENEFITS","AR", , , , , ,"7", ,"2312"
"Line(01000)","FRINGE BENEFITS","AR", , , , , ,"8", ,"3161"
"Line(01100)","FRINGE BENEFITS","AR", , , , , ,"9", ,"66362"
"Line(01200)","FRINGE BENEFITS","AR", , , , , ,"10", ,"75831"
"Line(01300)","FRINGE BENEFITS","AR", , , , , ,"13", ,"59784"
"Line(01400)","FRINGE BENEFITS","AR", , , , , ,"14", ,"29416"
"Line(01500)","FRINGE BENEFITS","AR", , , , , ,"14", ,"4411"
"Line(01600)","FRINGE BENEFITS","AR", , , , , ,"14", ,"4265"
"Line(01700)","FRINGE BENEFITS","AR", , , , , ,"15", ,"91068"
"Line(01800)","FRINGE BENEFITS","AR", , , , , ,"16", ,"24816"
"Line(01900)","FRINGE BENEFITS","AR", , , , , ,"17", ,"24470"
"Line(02000)","FRINGE BENEFITS","AR", , , , , ,"18", ,"22249"
"Line(02100)","FRINGE BENEFITS","AR", , , , , ,"21", ,"346828"
"Line(02200)","FRINGE BENEFITS","AR", , , , , ,"30", ,"646762"
"Line(02300)","FRINGE BENEFITS","AR", , , , , ,"31", ,"44184"
"Line(02400)","FRINGE BENEFITS","AR", , , , , ,"32", ,"27024"
"Line(02500)","FRINGE BENEFITS","AR", , , , , ,"33", ,"2354"
"Line(02600)","FRINGE BENEFITS","AR", , , , , ,"34", ,"31974"
"Line(02700)","FRINGE BENEFITS","AR", , , , , ,"35", ,"99050"
"Line(02800)","FRINGE BENEFITS","AR", , , , , ,"35", ,"48652"
"Line(02900)","FRINGE BENEFITS","AR", , , , , ,"40", ,"21624"
"Line(03000)","FRINGE BENEFITS","AR", , , , , ,"43", ,"20147"
"Line(03100)","FRINGE BENEFITS","AR", , , , , ,"50", ,"299957"
"Line(03200)","FRINGE BENEFITS","AR", , , , , ,"51", ,"71154"
"Line(03300)","FRINGE BENEFITS","AR", , , , , ,"52", ,"40614"
"Line(03400)","FRINGE BENEFITS","AR", , , , , ,"53", ,"60087"
"Line(03500)","FRINGE BENEFITS","AR", , , , , ,"54", ,"165343"
"Line(03600)","FRINGE BENEFITS","AR", , , , , ,"55", ,"72074"
"Line(03700)","FRINGE BENEFITS","AR", , , , , ,"55", ,"25470"
"Line(03800)","FRINGE BENEFITS","AR", , , , , ,"57", ,"20676"
"Line(03900)","FRINGE BENEFITS","AR", , , , , ,"58", ,"24507"
"Line(04000)","FRINGE BENEFITS","AR", , , , , ,"59", ,"19546"
"Line(04100)","FRINGE BENEFITS","AR", , , , , ,"60", ,"132993"
"Line(04200)","FRINGE BENEFITS","AR", , , , , ,"60", ,"2538"
"Line(04300)","FRINGE BENEFITS","AR", , , , , ,"63", ,"26229"
"Line(04400)","FRINGE BENEFITS","AR", , , , , ,"65", ,"32735"
"Line(04500)","FRINGE BENEFITS","AR", , , , , ,"66", ,"67501"
"Line(04600)","FRINGE BENEFITS","AR", , , , , ,"69", ,"1523"
"Line(04700)","FRINGE BENEFITS","AR", , , , , ,"69", ,"25857"
"Line(04800)","FRINGE BENEFITS","AR", , , , , ,"70", ,"17359"
"Line(04900)","FRINGE BENEFITS","AR", , , , , ,"71", ,"2030"
"Line(05000)","FRINGE BENEFITS","AR", , , , , ,"74", ,"15776"
"Line(05100)","FRINGE BENEFITS","AR", , , , , ,"76", ,"24984"
"Line(05200)","FRINGE BENEFITS","AR", , , , , ,"77", ,"3375"
"Line(05300)","FRINGE BENEFITS","AR", , , , , ,"90", ,"449896"
"Line(05400)","FRINGE BENEFITS","AR", , , , , ,"91", ,"111648"
"Line(05500)","FRINGE BENEFITS","AR", , , , , ,"92", ,"6583"
"Line(05600)","FRINGE BENEFITS","AR", , , , , ,"94", ,"3323"
"Line(05700)","FRINGE BENEFITS","AR", , , , , ,"105", ,"18185"
"Line(05800)","FRINGE BENEFITS","AR", , , , , ,"106", ,"1887"
"Line(05900)","FRINGE BENEFITS","AR", , , , , ,"107", ,"4545"
"Line(06000)","FRINGE BENEFITS","AR", , , , , ,"108", ,"1469"
"Line(06100)","FRINGE BENEFITS","AR", , , , , ,"109", ,"401"
"Line(06200)","FRINGE BENEFITS","AR", , , , , ,"110", ,"384"
"Line(06300)","FRINGE BENEFITS","AR", , , , , ,"112", ,"3674"
"Line(06400)","FRINGE BENEFITS","AR", , , , , ,"190", ,"22660"
"Line(06500)","FRINGE BENEFITS","AR", , , , , ,"191", ,"20552"
"Line(06600)","FRINGE BENEFITS","AR", , , , , ,"191", ,"9034"
"Line(06700)","FRINGE BENEFITS","AR", , , , , ,"6", ,"36473"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AS0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AS0)","Entity[572875] Report(A600AS0[00000])","Entity[572875] Report(A600AS0[00100])", ,"Entity[572875] Report(A600AS0[00300])", ,"Entity[572875] Report(A600AS0[00500])", ,"Entity[572875] Report(A600AS0[00700])", ,"Entity[572875] Report(A600AS0[00900])"
"Line(00100)","TELEPHONE","AS", ,"5", ,"10103016", ,"4", ,"6973"
"Line(00200)","TELEPHONE","AS", , , , , ,"5", ,"1689"
"Line(00300)","TELEPHONE","AS", , , , , ,"5", ,"39500"
"Line(00400)","TELEPHONE","AS", , , , , ,"5", ,"101781"
"Line(00500)","TELEPHONE","AS", , , , , ,"5", ,"589234"
"Line(00600)","TELEPHONE","AS", , , , , ,"5", ,"313969"
"Line(00700)","TELEPHONE","AS", , , , , ,"6", ,"118231"
"Line(00800)","TELEPHONE","AS", , , , , ,"6", ,"10948"
"Line(00900)","TELEPHONE","AS", , , , , ,"6", ,"67134"
"Line(01000)","TELEPHONE","AS", , , , , ,"6", ,"4378"
"Line(01100)","TELEPHONE","AS", , , , , ,"7", ,"14304"
"Line(01200)","TELEPHONE","AS", , , , , ,"8", ,"6501"
"Line(01300)","TELEPHONE","AS", , , , , ,"9", ,"62434"
"Line(01400)","TELEPHONE","AS", , , , , ,"10", ,"70505"
"Line(01500)","TELEPHONE","AS", , , , , ,"13", ,"102660"
"Line(01600)","TELEPHONE","AS", , , , , ,"14", ,"18180"
"Line(01700)","TELEPHONE","AS", , , , , ,"14", ,"20517"
"Line(01800)","TELEPHONE","AS", , , , , ,"14", ,"12969"
"Line(01900)","TELEPHONE","AS", , , , , ,"15", ,"87189"
"Line(02000)","TELEPHONE","AS", , , , , ,"16", ,"59943"
"Line(02100)","TELEPHONE","AS", , , , , ,"17", ,"73418"
"Line(02200)","TELEPHONE","AS", , , , , ,"18", ,"14259"
"Line(02300)","TELEPHONE","AS", , , , , ,"21", ,"800767"
"Line(02400)","TELEPHONE","AS", , , , , ,"30", ,"674233"
"Line(02500)","TELEPHONE","AS", , , , , ,"31", ,"35165"
"Line(02600)","TELEPHONE","AS", , , , , ,"32", ,"15564"
"Line(02700)","TELEPHONE","AS", , , , , ,"33", ,"11145"
"Line(02800)","TELEPHONE","AS", , , , , ,"34", ,"22349"
"Line(02900)","TELEPHONE","AS", , , , , ,"35", ,"91814"
"Line(03000)","TELEPHONE","AS", , , , , ,"35", ,"67822"
"Line(03100)","TELEPHONE","AS", , , , , ,"40", ,"26013"
"Line(03200)","TELEPHONE","AS", , , , , ,"43", ,"7971"
"Line(03300)","TELEPHONE","AS", , , , , ,"50", ,"478487"
"Line(03400)","TELEPHONE","AS", , , , , ,"51", ,"20230"
"Line(03500)","TELEPHONE","AS", , , , , ,"52", ,"25232"
"Line(03600)","TELEPHONE","AS", , , , , ,"53", ,"145507"
"Line(03700)","TELEPHONE","AS", , , , , ,"54", ,"539122"
"Line(03800)","TELEPHONE","AS", , , , , ,"55", ,"295194"
"Line(03900)","TELEPHONE","AS", , , , , ,"55", ,"80232"
"Line(04000)","TELEPHONE","AS", , , , , ,"57", ,"24662"
"Line(04100)","TELEPHONE","AS", , , , , ,"58", ,"41049"
"Line(04200)","TELEPHONE","AS", , , , , ,"59", ,"59244"
"Line(04300)","TELEPHONE","AS", , , , , ,"60", ,"228528"
"Line(04400)","TELEPHONE","AS", , , , , ,"60", ,"3840"
"Line(04500)","TELEPHONE","AS", , , , , ,"63", ,"26375"
"Line(04600)","TELEPHONE","AS", , , , , ,"65", ,"26486"
"Line(04700)","TELEPHONE","AS", , , , , ,"66", ,"125013"
"Line(04800)","TELEPHONE","AS", , , , , ,"69", ,"11872"
"Line(04900)","TELEPHONE","AS", , , , , ,"69", ,"103805"
"Line(05000)","TELEPHONE","AS", , , , , ,"70", ,"44815"
"Line(05100)","TELEPHONE","AS", , , , , ,"71", ,"4210"
"Line(05200)","TELEPHONE","AS", , , , , ,"74", ,"37461"
"Line(05300)","TELEPHONE","AS", , , , , ,"76", ,"100416"
"Line(05400)","TELEPHONE","AS", , , , , ,"77", ,"4072"
"Line(05500)","TELEPHONE","AS", , , , , ,"90", ,"1549262"
"Line(05600)","TELEPHONE","AS", , , , , ,"91", ,"143748"
"Line(05700)","TELEPHONE","AS", , , , , ,"92", ,"9670"
"Line(05800)","TELEPHONE","AS", , , , , ,"94", ,"8779"
"Line(05900)","TELEPHONE","AS", , , , , ,"105", ,"27702"
"Line(06000)","TELEPHONE","AS", , , , , ,"106", ,"3354"
"Line(06100)","TELEPHONE","AS", , , , , ,"107", ,"4044"
"Line(06200)","TELEPHONE","AS", , , , , ,"108", ,"2447"
"Line(06300)","TELEPHONE","AS", , , , , ,"109", ,"630"
"Line(06400)","TELEPHONE","AS", , , , , ,"112", ,"33537"
"Line(06500)","TELEPHONE","AS", , , , , ,"190", ,"52886"
"Line(06600)","TELEPHONE","AS", , , , , ,"191", ,"19390"
"Line(06700)","TELEPHONE","AS", , , , , ,"191", ,"1926778"
"Line(06800)","TELEPHONE","AS", , , , , ,"191", ,"336245"
"Line(06900)","TELEPHONE","AS", , , , , ,"191", ,"9133"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AT0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AT0)","Entity[572875] Report(A600AT0[00000])","Entity[572875] Report(A600AT0[00100])", ,"Entity[572875] Report(A600AT0[00300])", ,"Entity[572875] Report(A600AT0[00500])", ,"Entity[572875] Report(A600AT0[00700])", ,"Entity[572875] Report(A600AT0[00900])"
"Line(00100)","BULFINCH TEMPS","AT", ,"4", ,"824338", ,"5", ,"8424"
"Line(00200)","BULFINCH TEMPS","AT", , , , , ,"5", ,"4491"
"Line(00300)","BULFINCH TEMPS","AT", , , , , ,"5", ,"16979"
"Line(00400)","BULFINCH TEMPS","AT", , , , , ,"5", ,"23710"
"Line(00500)","BULFINCH TEMPS","AT", , , , , ,"6", ,"2546"
"Line(00600)","BULFINCH TEMPS","AT", , , , , ,"6", ,"811"
"Line(00700)","BULFINCH TEMPS","AT", , , , , ,"6", ,"707"
"Line(00800)","BULFINCH TEMPS","AT", , , , , ,"8", ,"3651"
"Line(00900)","BULFINCH TEMPS","AT", , , , , ,"9", ,"2118"
"Line(01000)","BULFINCH TEMPS","AT", , , , , ,"10", ,"9206"
"Line(01100)","BULFINCH TEMPS","AT", , , , , ,"13", ,"2077"
"Line(01200)","BULFINCH TEMPS","AT", , , , , ,"14", ,"1221"
"Line(01300)","BULFINCH TEMPS","AT", , , , , ,"14", ,"6736"
"Line(01400)","BULFINCH TEMPS","AT", , , , , ,"14", ,"3849"
"Line(01500)","BULFINCH TEMPS","AT", , , , , ,"15", ,"500"
"Line(01600)","BULFINCH TEMPS","AT", , , , , ,"16", ,"3524"
"Line(01700)","BULFINCH TEMPS","AT", , , , , ,"21", ,"24492"
"Line(01800)","BULFINCH TEMPS","AT", , , , , ,"30", ,"105494"
"Line(01900)","BULFINCH TEMPS","AT", , , , , ,"32", ,"2721"
"Line(02000)","BULFINCH TEMPS","AT", , , , , ,"34", ,"150"
"Line(02100)","BULFINCH TEMPS","AT", , , , , ,"35", ,"3311"
"Line(02200)","BULFINCH TEMPS","AT", , , , , ,"35", ,"244"
"Line(02300)","BULFINCH TEMPS","AT", , , , , ,"40", ,"8"
"Line(02400)","BULFINCH TEMPS","AT", , , , , ,"43", ,"88"
"Line(02500)","BULFINCH TEMPS","AT", , , , , ,"50", ,"12544"
"Line(02600)","BULFINCH TEMPS","AT", , , , , ,"51", ,"88"
"Line(02700)","BULFINCH TEMPS","AT", , , , , ,"52", ,"25"
"Line(02800)","BULFINCH TEMPS","AT", , , , , ,"53", ,"4157"
"Line(02900)","BULFINCH TEMPS","AT", , , , , ,"54", ,"16733"
"Line(03000)","BULFINCH TEMPS","AT", , , , , ,"55", ,"8425"
"Line(03100)","BULFINCH TEMPS","AT", , , , , ,"55", ,"315"
"Line(03200)","BULFINCH TEMPS","AT", , , , , ,"58", ,"36"
"Line(03300)","BULFINCH TEMPS","AT", , , , , ,"59", ,"1716"
"Line(03400)","BULFINCH TEMPS","AT", , , , , ,"60", ,"14131"
"Line(03500)","BULFINCH TEMPS","AT", , , , , ,"63", ,"2707"
"Line(03600)","BULFINCH TEMPS","AT", , , , , ,"66", ,"4675"
"Line(03700)","BULFINCH TEMPS","AT", , , , , ,"69", ,"231"
"Line(03800)","BULFINCH TEMPS","AT", , , , , ,"69", ,"835"
"Line(03900)","BULFINCH TEMPS","AT", , , , , ,"70", ,"1415"
"Line(04000)","BULFINCH TEMPS","AT", , , , , ,"71", ,"44"
"Line(04100)","BULFINCH TEMPS","AT", , , , , ,"74", ,"764"
"Line(04200)","BULFINCH TEMPS","AT", , , , , ,"76", ,"4693"
"Line(04300)","BULFINCH TEMPS","AT", , , , , ,"77", ,"22"
"Line(04400)","BULFINCH TEMPS","AT", , , , , ,"90", ,"137386"
"Line(04500)","BULFINCH TEMPS","AT", , , , , ,"91", ,"15463"
"Line(04600)","BULFINCH TEMPS","AT", , , , , ,"92", ,"514"
"Line(04700)","BULFINCH TEMPS","AT", , , , , ,"105", ,"4978"
"Line(04800)","BULFINCH TEMPS","AT", , , , , ,"107", ,"29"
"Line(04900)","BULFINCH TEMPS","AT", , , , , ,"190", ,"1615"
"Line(05000)","BULFINCH TEMPS","AT", , , , , ,"191", ,"1159"
"Line(05100)","BULFINCH TEMPS","AT", , , , , ,"191", ,"296217"
"Line(05200)","BULFINCH TEMPS","AT", , , , , ,"191", ,"65075"
"Line(05300)","BULFINCH TEMPS","AT", , , , , ,"191", ,"1288"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AU0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AU0)","Entity[572875] Report(A600AU0[00000])","Entity[572875] Report(A600AU0[00100])", ,"Entity[572875] Report(A600AU0[00300])", ,"Entity[572875] Report(A600AU0[00500])", ,"Entity[572875] Report(A600AU0[00700])", ,"Entity[572875] Report(A600AU0[00900])"
"Line(00100)","SECURITY","AU", ,"6", ,"255537", ,"4", ,"1620"
"Line(00200)","SECURITY","AU", , , , , ,"5", ,"15500"
"Line(00300)","SECURITY","AU", , , , , ,"5", ,"840"
"Line(00400)","SECURITY","AU", , , , , ,"5", ,"2665"
"Line(00500)","SECURITY","AU", , , , , ,"5", ,"14077"
"Line(00600)","SECURITY","AU", , , , , ,"6", ,"9740"
"Line(00700)","SECURITY","AU", , , , , ,"6", ,"7200"
"Line(00800)","SECURITY","AU", , , , , ,"7", ,"1710"
"Line(00900)","SECURITY","AU", , , , , ,"9", ,"1520"
"Line(01000)","SECURITY","AU", , , , , ,"10", ,"5112"
"Line(01100)","SECURITY","AU", , , , , ,"13", ,"1222"
"Line(01200)","SECURITY","AU", , , , , ,"14", ,"180"
"Line(01300)","SECURITY","AU", , , , , ,"15", ,"5156"
"Line(01400)","SECURITY","AU", , , , , ,"16", ,"180"
"Line(01500)","SECURITY","AU", , , , , ,"21", ,"13236"
"Line(01600)","SECURITY","AU", , , , , ,"30", ,"2300"
"Line(01700)","SECURITY","AU", , , , , ,"35", ,"1447"
"Line(01800)","SECURITY","AU", , , , , ,"35", ,"1160"
"Line(01900)","SECURITY","AU", , , , , ,"40", ,"80"
"Line(02000)","SECURITY","AU", , , , , ,"43", ,"160"
"Line(02100)","SECURITY","AU", , , , , ,"50", ,"400"
"Line(02200)","SECURITY","AU", , , , , ,"51", ,"1817"
"Line(02300)","SECURITY","AU", , , , , ,"54", ,"1080"
"Line(02400)","SECURITY","AU", , , , , ,"55", ,"1327"
"Line(02500)","SECURITY","AU", , , , , ,"55", ,"2517"
"Line(02600)","SECURITY","AU", , , , , ,"57", ,"2647"
"Line(02700)","SECURITY","AU", , , , , ,"59", ,"230"
"Line(02800)","SECURITY","AU", , , , , ,"65", ,"180"
"Line(02900)","SECURITY","AU", , , , , ,"66", ,"9450"
"Line(03000)","SECURITY","AU", , , , , ,"69", ,"360"
"Line(03100)","SECURITY","AU", , , , , ,"76", ,"1238"
"Line(03200)","SECURITY","AU", , , , , ,"90", ,"26624"
"Line(03300)","SECURITY","AU", , , , , ,"91", ,"640"
"Line(03400)","SECURITY","AU", , , , , ,"105", ,"540"
"Line(03500)","SECURITY","AU", , , , , ,"190", ,"4766"
"Line(03600)","SECURITY","AU", , , , , ,"191", ,"720"
"Line(03700)","SECURITY","AU", , , , , ,"191", ,"14528"
"Line(03800)","SECURITY","AU", , , , , ,"191", ,"101368"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572875"," Report A600AV0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572875] Report(A600AV0)","Entity[572875] Report(A600AV0[00000])","Entity[572875] Report(A600AV0[00100])", ,"Entity[572875] Report(A600AV0[00300])", ,"Entity[572875] Report(A600AV0[00500])", ,"Entity[572875] Report(A600AV0[00700])", ,"Entity[572875] Report(A600AV0[00900])"
"Line(00100)","NONALLOWABLE EXPENSE","AV", ,"190", ,"2112736", ,"4", ,"378750"
"Line(00200)","NONALLOWABLE EXPENSE","AV", , , , , ,"5", ,"1496"
"Line(00300)","NONALLOWABLE EXPENSE","AV", , , , , ,"5", ,"6488"
"Line(00400)","NONALLOWABLE EXPENSE","AV", , , , , ,"5", ,"24790"
"Line(00500)","NONALLOWABLE EXPENSE","AV", , , , , ,"5", ,"167020"
"Line(00600)","NONALLOWABLE EXPENSE","AV", , , , , ,"6", ,"227"
"Line(00700)","NONALLOWABLE EXPENSE","AV", , , , , ,"6", ,"229"
"Line(00800)","NONALLOWABLE EXPENSE","AV", , , , , ,"6", ,"1884"
"Line(00900)","NONALLOWABLE EXPENSE","AV", , , , , ,"7", ,"409"
"Line(01000)","NONALLOWABLE EXPENSE","AV", , , , , ,"8", ,"74"
"Line(01100)","NONALLOWABLE EXPENSE","AV", , , , , ,"9", ,"17855"
"Line(01200)","NONALLOWABLE EXPENSE","AV", , , , , ,"10", ,"14872"
"Line(01300)","NONALLOWABLE EXPENSE","AV", , , , , ,"13", ,"33355"
"Line(01400)","NONALLOWABLE EXPENSE","AV", , , , , ,"14", ,"393"
"Line(01500)","NONALLOWABLE EXPENSE","AV", , , , , ,"14", ,"1121"
"Line(01600)","NONALLOWABLE EXPENSE","AV", , , , , ,"14", ,"784"
"Line(01700)","NONALLOWABLE EXPENSE","AV", , , , , ,"15", ,"2006"
"Line(01800)","NONALLOWABLE EXPENSE","AV", , , , , ,"16", ,"3750"
"Line(01900)","NONALLOWABLE EXPENSE","AV", , , , , ,"17", ,"344"
"Line(02000)","NONALLOWABLE EXPENSE","AV", , , , , ,"18", ,"231"
"Line(02100)","NONALLOWABLE EXPENSE","AV", , , , , ,"21", ,"95125"
"Line(02200)","NONALLOWABLE EXPENSE","AV", , , , , ,"30", ,"11832"
"Line(02300)","NONALLOWABLE EXPENSE","AV", , , , , ,"31", ,"9193"
"Line(02400)","NONALLOWABLE EXPENSE","AV", , , , , ,"32", ,"1343"
"Line(02500)","NONALLOWABLE EXPENSE","AV", , , , , ,"33", ,"44"
"Line(02600)","NONALLOWABLE EXPENSE","AV", , , , , ,"34", ,"1797"
"Line(02700)","NONALLOWABLE EXPENSE","AV", , , , , ,"35", ,"5295"
"Line(02800)","NONALLOWABLE EXPENSE","AV", , , , , ,"35", ,"1688"
"Line(02900)","NONALLOWABLE EXPENSE","AV", , , , , ,"40", ,"1254"
"Line(03000)","NONALLOWABLE EXPENSE","AV", , , , , ,"43", ,"165"
"Line(03100)","NONALLOWABLE EXPENSE","AV", , , , , ,"50", ,"23437"
"Line(03200)","NONALLOWABLE EXPENSE","AV", , , , , ,"51", ,"42872"
"Line(03300)","NONALLOWABLE EXPENSE","AV", , , , , ,"52", ,"1679"
"Line(03400)","NONALLOWABLE EXPENSE","AV", , , , , ,"53", ,"3219"
"Line(03500)","NONALLOWABLE EXPENSE","AV", , , , , ,"54", ,"44360"
"Line(03600)","NONALLOWABLE EXPENSE","AV", , , , , ,"55", ,"10873"
"Line(03700)","NONALLOWABLE EXPENSE","AV", , , , , ,"55", ,"387"
"Line(03800)","NONALLOWABLE EXPENSE","AV", , , , , ,"57", ,"1201"
"Line(03900)","NONALLOWABLE EXPENSE","AV", , , , , ,"58", ,"49198"
"Line(04000)","NONALLOWABLE EXPENSE","AV", , , , , ,"59", ,"12522"
"Line(04100)","NONALLOWABLE EXPENSE","AV", , , , , ,"60", ,"12310"
