"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 558727"," Report A000000 ","-------------","-------------","-----------",""
"Line(03313)","MEDICAID HAF FEES","A","-40157913","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03314)","CONTRIBUTION EXPENSE","A","-32143","EMERGENCY","91"
"Line(03316)","BOND MARKETING COSTS","A","-1920","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03317)","IHA & AHA LOBBYING FEES","A","-29876","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03318)","PHYSICIAN BILLING","A","-4670","CLINICAL GERIATRICS","90"
"Line(03319)","PHYSICIAN BILLING","A","-5701","AMBULANCE SERVICES","95"
"Line(03320)","GARAGE","A","-336902","OPERATION OF PLANT","7"
"Line(03321)","GARAGE","A","-45978","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03322)","GARAGE","A","-963055","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(03323)","CLASS & LECTURE REVENUE","B","-303","DIETARY","10"
"Line(03324)","CLASS & LECTURE REVENUE","B","-79756","NURSING ADMINISTRATION","13"
"Line(03325)","CLASS & LECTURE REVENUE","B","-20164","PARAMED ED HEALTH SCIENCES","23"
"Line(03326)","CLASS & LECTURE REVENUE","B","-154874","PARAMED RADIOLOGY-METHODIST","23"
"Line(03327)","CLASS & LECTURE REVENUE","B","-450666","PARAMED RESPIRATORY THERAPY","23"
"Line(03328)","CLASS & LECTURE REVENUE","B","-73233","PARAMED EMERGENCY","23"
"Line(03329)","CLASS & LECTURE REVENUE","B","-98802","PARAMED LAB SCIENCE PRO","23"
"Line(03330)","CLASS & LECTURE REVENUE","B","-39889","PARAMED SURGERY TECHNOLOGY","23"
"Line(03331)","CLASS & LECTURE REVENUE","B","-17743","PARAMED PHARMACY TECH","23"
"Line(03332)","CLASS & LECTURE REVENUE","B","-12222","ADULTS & PEDIATRICS","30"
"Line(03338)","NON-PATIENT LAB REVENUE","B","-1300","LABORATORY","60"
"Line(03339)","OTHER INSTITUTIONAL REV","B","-215815","MEDICAL RECORDS & LIBRARY","16"
"Line(03340)","OTHER INSTITUTIONAL REV","B","-308705","ADULTS & PEDIATRICS","30"
"Line(03341)","REV - GIFT SHOPS","B","-1745","ADULTS & PEDIATRICS","30"
"Line(03342)","REV - GIFT SHOPS","B","-597","NURSERY","43"
"Line(03343)","VENDING REVENUE","B","-2041","CAFETERIA","11"
"Line(03344)","VENDING REVENUE","B","-1317","HOME HEALTH AGENCY","101"
"Line(03345)","MISC OPERATING REVENUE","B","-965770","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03346)","MISC OPERATING REVENUE","B","-16429","OPERATION OF PLANT","7"
"Line(03347)","MISC OPERATING REVENUE","B","-65901","DIETARY","10"
"Line(03348)","MISC OPERATING REVENUE","B","-490792","PHARMACY","15"
"Line(03349)","MISC OPERATING REVENUE","B","-5445","ADULTS & PEDIATRICS","30"
"Line(03350)","MISC OPERATING REVENUE","B","-9670","PULMONARY FUNCTION TESTING","53"
"Line(03351)","MISC OPERATING REVENUE","B","-18115","RADIOLOGY-DIAGNOSTIC","54"
"Line(03352)","MISC OPERATING REVENUE","B","-4150239","LABORATORY","60"
"Line(03353)","MISC OPERATING REVENUE","B","-200","PHYSICAL THERAPY","66"
"Line(03354)","MISC OPERATING REVENUE","B","-82705","ELECTROCARDIOLOGY","69"
"Line(03355)","MISC OPERATING REVENUE","B","-34","ELECTROENCEPHALOGRAPHY","70"
"Line(03356)","MISC OPERATING REVENUE","B","-577481","OUTPATIENT RETAIL PHARMACY","73"
"Line(03357)","MISC OPERATING REVENUE","B","-1807","CARDIOLOGY","76"
"Line(03358)","MISC OPERATING REVENUE","B","-8012","CARDIAC CATHERIZATION","76"
"Line(03359)","MISC OPERATING REVENUE","B","-2693","CARDIAC REHABILITATION","77"
"Line(03360)","MISC OPERATING REVENUE","B","-51341","AMB SVC-OB & GYN","90"
"Line(03361)","MISC OPERATING REVENUE","B","-23452","IUSCC HEM/ONC","90"
"Line(03362)","MISC OPERATING REVENUE","B","-453914","EMERGENCY","91"
"Line(03363)","MISC OPERATING REVENUE","B","-255204","HOME HEALTH AGENCY","101"
"Line(03364)","MISC OPERATING REVENUE","B","-562000","KIDNEY ACQUISITION","105"
"Line(03365)","REBATE REVENUE","B","-970","ADULTS & PEDIATRICS","30"
"Line(03366)","TRANSITION SERVICES","B","433","OUTPATIENT RETAIL PHARMACY","73"
"Line(03367)","PHYSICIAN FEES - HOME HEALTH","A","-189096","HOME HEALTH AGENCY","101"
"Line(03368)","PHYSICIAN FEES - RESEARCH","A","20706","RESEARCH","191"
"Line(03369)","PHYSICIAN FEES - OSA","A","-1572801","OSA","191"
"Line(03370)","PHYSICIAN FEES - PHYS PRIVATE OFFICE","A","-633800","PHYSICIANS PRIVATE OFFICES","192"
"Line(03371)","PHYSICIAN FEES - OTHER NRCC - METHOD","A","-9180605","OTHER NONREIMBURSABLE-METHODIST","192"
"Line(03372)","PHYSICIAN FEES - OTHER NRCC - UNIVER","A","-22072112","OTHER NONREIMBURSABLE - IUMC","192"
"Line(03373)","PHYSICIAN FEES - BELTWAY SURGERY","A","-339266","BELTWAY SURGERY","192"
"Line(03374)","PHYSICIAN FEES - ADVERTISTING","A","-39033","NON-ALLOWABLE ADVERTISING","192"
"Line(03375)","PHYSICIAN FEES - CARDIO PHYSICIANS","A","-256804","CARDIO PHYSICIANS","192"
"Line(03376)","EMPLOYEE BENEFITS TO HOME OFFICE","A","-117198117","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03377)","PTO TO HOME OFFICE","A","-7935292","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03378)","MALPRACTICE INSURANCE","A","-19988","IUSCC HEM/ONC","90"
"Line(03379)","MALPRACTICE INSURANCE","A","-213301","OTHER NONREIMBURSABLE-METHODIST","192"
"Line(03380)","FQHC BAD DEBT","A","-274150","FEDERALLY QUALIFIED HEALTH CENTER","89"
"Line(03381)","FQHC BAD DEBT","A","-5774","OTHER NONREIMBURSABLE-METHODIST","192"
"Line(03382)","DEPRECIATION EXP TO HOME OFFICE","A","-1309627","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(03383)","DEPRECIATION ALLOC TO HOME OFFICE","A","8355928","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03384)","PHARMACY SAL FROM HOME OFFICE","A","5799","PARAMED PHARMACY","23"
"Line(03385)","PHARM OTHER FROM HOME OFFICE","A","444","PARAMED PHARMACY","23"
"Line(03387)","PHARMACY RESEARCH","A","-1928286","PHARMACY","15"
"Line(03388)","PHONES EXPENSE TO HOME OFFICE","A","-69125","NONPATIENT TELEPHONES","5"
"Line(03389)","FQHC MISC REVENUE","B","-40364","FEDERALLY QUALIFIED HEALTH CENTER","89"
"Line(03390)","LATE FEE INTEREST","A","-750","OTHER ADMINISTRATIVE AND GENERAL","5"
"Line(03391)","LATE FEE INTEREST","A","-38","ADULTS & PEDIATRICS","30"
"Line(03392)","LATE FEE INTEREST","A","-40","OPERATING ROOM","50"
"Line(03393)","LATE FEE INTEREST","A","-26","RECOVERY ROOM","51"
"Line(03394)","LATE FEE INTEREST","A","-309","RADIOLOGY-DIAGNOSTIC","54"
"Line(03395)","LATE FEE INTEREST","A","-29","RADIOLOGY-THERAPEUTIC","55"
"Line(03396)","LATE FEE INTEREST","A","-5","RADIOISOTOPE","56"
"Line(03397)","LATE FEE INTEREST","A","-753","LABORATORY","60"
"Line(03398)","LATE FEE INTEREST","A","-47","PHYSICAL THERAPY","66"
"Line(03399)","LATE FEE INTEREST","A","-4","ELECTROENCEPHALOGRAPHY","70"
"Line(03400)","LATE FEE INTEREST","A","-5","OUTPATIENT RETAIL PHARMACY","73"
"Line(03401)","LATE FEE INTEREST","A","-5","CARDIOLOGY","76"
"Line(03402)","LATE FEE INTEREST","A","-5","CARDIAC CATHERIZATION","76"
"Line(03403)","LATE FEE INTEREST","A","-246","IUSCC HEM/ONC","90"
"Line(03404)","LATE FEE INTEREST","A","-11","AMB SVC-OPTHALMOLOGY","90"
"Line(03405)","LATE FEE INTEREST","A","-22","OUTPATIENT SURGERY","90"
"Line(03406)","LATE FEE INTEREST","A","-49","AMB SVC-RILEY CLINICS","90"
"Line(03407)","LATE FEE INTEREST","A","-5","CLINICAL GERIATRICS","90"
"Line(03408)","LATE FEE INTEREST","A","-24","ARTHRITIS CLINIC","90"
"Line(03409)","LATE FEE INTEREST","A","-22","PHYSICAL MEDICINE","90"
"Line(03410)","LATE FEE INTEREST","A","-15","EMERGENCY","91"
"Line(03411)","LATE FEE INTEREST","A","-5","HOME PROGRAM DIALYSIS","94"
"Line(03412)","LATE FEE INTEREST","A","-26","KIDNEY ACQUISITION","105"
"Line(03413)","LATE FEE INTEREST","A","-25","OSA","191"
"Line(03414)","LATE FEE INTEREST","A","-234","OTHER NONREIMBURSABLE-METHODIST","192"
"Line(03460)","POSITIVE ADJ TO ZERO OUT L191.01","A","1682","RESEARCH-GCRC","191"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 558727"," Report A810000 ","-------------","-------------","-----------",""
"","","","","","Amount of","included in","Adjustments","Wkst.",""
"","","","","","Allowable","Wkst. A","(col. 4 minus","A-7",""
"","","Line No.","Cost Center","Expense Items","Cost","column 5","col. 5) *","Ref.",""
"","","1","2","3","4","5","6","7",""
"Entity[558727] Report(A810000)", ,"Entity[558727] Report(A810000[00100])","Entity[558727] Report(A810000[00200])","Entity[558727] Report(A810000[00300])","Entity[558727] Report(A810000[00400])","Entity[558727] Report(A810000[00500])","Entity[558727] Report(A810000[00600])","Entity[558727] Report(A810000[00700])"
"Line(00100)", ,"1","CAP REL COSTS-BLDG & FIXT","INTERCOMPANY TRANSACTIONS","39743470", ,"39743470","9"
"Line(00200)", ,"2","CAP REL COSTS-MVBLE EQUIP","INTERCOMPANY TRANSACTIONS","18407046", ,"18407046","9"
"Line(00300)", ,"4","EMPLOYEE BENEFITS DEPARTMENT","INTERCOMPANY TRANSACTIONS","127425683","133745","127291938"
"Line(00400)", ,"5","NONPATIENT TELEPHONES","INTERCOMPANY TRANSACTIONS","112763","112763"
"Line(00401)", ,"5","DATA PROCESSING","INTERCOMPANY TRANSACTIONS","61241068","36881","61204187"
"Line(00402)", ,"5","PURCHASING RECEIVING AND STORES","INTERCOMPANY TRANSACTIONS","12803328","9876","12793452"
"Line(00403)", ,"5","ADMITTING","INTERCOMPANY TRANSACTIONS","10841520", ,"10841520"
"Line(00404)", ,"5","CASHIERING/ACCOUNTS RECEIVABLE","INTERCOMPANY TRANSACTIONS","31670029", ,"31670029"
"Line(00405)", ,"5","OTHER ADMINISTRATIVE AND GENERAL","INTERCOMPANY TRANSACTIONS","75197981","301625746","-226427765"
"Line(00406)", ,"6","MAINTENANCE & REPAIRS","INTERCOMPANY TRANSACTIONS","21253828","30264","21223564"
"Line(00407)", ,"7","OPERATION OF PLANT","INTERCOMPANY TRANSACTIONS","73858967","10156","73848811"
"Line(00408)", ,"9","HOUSEKEEPING - UNIVERSITY","INTERCOMPANY TRANSACTIONS","3291112", ,"3291112"
"Line(00409)", ,"9","HOUSEKEEPING - RILEY","INTERCOMPANY TRANSACTIONS","2716747", ,"2716747"
"Line(00410)", ,"9","HOUSEKEEPING - METHODIST","INTERCOMPANY TRANSACTIONS","5293305", ,"5293305"
"Line(00411)", ,"10","DIETARY","INTERCOMPANY TRANSACTIONS","385359","1113009","-727650"
"Line(00412)", ,"11","CAFETERIA","INTERCOMPANY TRANSACTIONS","1740374", ,"1740374"
"Line(00413)", ,"13","NURSING ADMINISTRATION","INTERCOMPANY TRANSACTIONS","5356299","438000","4918299"
"Line(00414)", ,"14","CENTRAL SERVICES & SUPPLY","INTERCOMPANY TRANSACTIONS", ,"135327","-135327"
"Line(00415)", ,"15","PHARMACY","INTERCOMPANY TRANSACTIONS","48041","504115","-456074"
"Line(00416)", ,"16","MEDICAL RECORDS & LIBRARY","INTERCOMPANY TRANSACTIONS","8374140", ,"8374140"
"Line(00417)", ,"17","SOCIAL SERVICE","INTERCOMPANY TRANSACTIONS", ,"354943","-354943"
"Line(00418)", ,"22","I&R SERVICES-OTHER PRGM COSTS APPRV","INTERCOMPANY TRANSACTIONS","1559556","1559556"
"Line(00419)", ,"23","PARAMED RESPIRATORY THERAPY","INTERCOMPANY TRANSACTIONS","15000","15000"
"Line(00420)", ,"23","PARAMED PASTORAL EDUCATION","INTERCOMPANY TRANSACTIONS", ,"17098","-17098"
"Line(00421)", ,"30","ADULTS & PEDIATRICS","INTERCOMPANY TRANSACTIONS","375191","494584","-119393"
"Line(00422)", ,"34","UH SURG 6IC","INTERCOMPANY TRANSACTIONS", ,"15806","-15806"
"Line(00423)", ,"40","SUBPROVIDER - IPF","INTERCOMPANY TRANSACTIONS","997532","997532"
"Line(00424)", ,"50","OPERATING ROOM","INTERCOMPANY TRANSACTIONS","1599939","1685223","-85284"
"Line(00425)", ,"51","RECOVERY ROOM","INTERCOMPANY TRANSACTIONS","28064","28064"
"Line(00426)", ,"53","ANESTHESIOLOGY","INTERCOMPANY TRANSACTIONS","6850320","6850320"
"Line(00427)", ,"54","RADIOLOGY-DIAGNOSTIC","INTERCOMPANY TRANSACTIONS","896759","1775302","-878543"
"Line(00428)", ,"55","RADIOLOGY-THERAPEUTIC","INTERCOMPANY TRANSACTIONS", ,"385666","-385666"
"Line(00429)", ,"56","RADIOISOTOPE","INTERCOMPANY TRANSACTIONS", ,"1041","-1041"
"Line(00430)", ,"59","CARDIAC CATHETERIZATION","INTERCOMPANY TRANSACTIONS","135617","154159","-18542"
"Line(00431)", ,"60","LABORATORY","INTERCOMPANY TRANSACTIONS","63356","31777854","-31714498"
"Line(00432)", ,"60","TRANSPLANT IMMUNOLOGY","INTERCOMPANY TRANSACTIONS","41477","54490","-13013"
"Line(00433)", ,"60","BONE MARROW TRANSPLANT LAB","INTERCOMPANY TRANSACTIONS", ,"-1652","1652"
"Line(00434)", ,"63","BLOOD STORING  PROCESSING & TRANS.","INTERCOMPANY TRANSACTIONS", ,"3746","-3746"
"Line(00435)", ,"65","RESPIRATORY THERAPY","INTERCOMPANY TRANSACTIONS", ,"24","-24"
"Line(00436)", ,"66","PHYSICAL THERAPY","INTERCOMPANY TRANSACTIONS", ,"89559","-89559"
"Line(00437)", ,"69","ELECTROCARDIOLOGY","INTERCOMPANY TRANSACTIONS","2017795","2585200","-567405"
"Line(00438)", ,"70","ELECTROENCEPHALOGRAPHY","INTERCOMPANY TRANSACTIONS", ,"325201","-325201"
"Line(00439)", ,"73","OUTPATIENT RETAIL PHARMACY","INTERCOMPANY TRANSACTIONS","59123","157614","-98491"
"Line(00440)", ,"74","RENAL DIALYSIS","INTERCOMPANY TRANSACTIONS","133956","133956"
"Line(00441)", ,"76","CARDIOLOGY","INTERCOMPANY TRANSACTIONS","80715","80715"
"Line(00442)", ,"76","PSYCH OTHER ANCILLARY","INTERCOMPANY TRANSACTIONS","1821420","1821420"
"Line(00443)", ,"76","CARDIAC CATHERIZATION","INTERCOMPANY TRANSACTIONS","1629024","1672616","-43592"
"Line(00444)", ,"90","AMB SVC-OB & GYN","INTERCOMPANY TRANSACTIONS", ,"4500","-4500"
"Line(00445)", ,"90","IUSCC HEM/ONC","INTERCOMPANY TRANSACTIONS","11328203","11399034","-70831"
"Line(00446)", ,"90","OUTPATIENT SURGERY","INTERCOMPANY TRANSACTIONS","16667","55507","-38840"
"Line(00447)", ,"90","AMB SVC-RILEY CLINICS","INTERCOMPANY TRANSACTIONS", ,"2964565","-2964565"
"Line(00448)", ,"90","MOTILITY LAB","INTERCOMPANY TRANSACTIONS", ,"19752","-19752"
"Line(00449)", ,"90","CLINICAL GERIATRICS","INTERCOMPANY TRANSACTIONS","1026745","1026745"
"Line(00450)", ,"90","SLEEP LAB","INTERCOMPANY TRANSACTIONS", ,"30854","-30854"
"Line(00451)", ,"90","ARTHRITIS CLINIC","INTERCOMPANY TRANSACTIONS","-1926","-1926"
"Line(00452)", ,"90","PHYSICAL MEDICINE","INTERCOMPANY TRANSACTIONS","37869","37869"
"Line(00453)", ,"90","DERMATOLOGY CLINIC","INTERCOMPANY TRANSACTIONS", ,"4165","-4165"
"Line(00454)", ,"90","INFUSION/HEM/ONC","INTERCOMPANY TRANSACTIONS","310127","310482","-355"
"Line(00455)", ,"90","EATING DISORDERS CLINIC","INTERCOMPANY TRANSACTIONS","31200","31200"
"Line(00456)", ,"90","GASTROENTEROLOGY CLINIC","INTERCOMPANY TRANSACTIONS","100000","100000"
"Line(00457)", ,"91","EMERGENCY","INTERCOMPANY TRANSACTIONS","5804696","5994598","-189902"
"Line(00458)", ,"94","HOME PROGRAM DIALYSIS","INTERCOMPANY TRANSACTIONS","90743","90743"
"Line(00459)", ,"95","AMBULANCE SERVICES","INTERCOMPANY TRANSACTIONS", ,"399238","-399238"
"Line(00460)", ,"101","HOME HEALTH AGENCY","INTERCOMPANY TRANSACTIONS","206294","3399827","-3193533"
"Line(00461)", ,"105","KIDNEY ACQUISITION","INTERCOMPANY TRANSACTIONS","108342","108342"
"Line(00462)", ,"106","HEART ACQUISITION","INTERCOMPANY TRANSACTIONS","4167","4167"
"Line(00463)", ,"107","LIVER ACQUISITION","INTERCOMPANY TRANSACTIONS","1792381","1792381"
"Line(00464)", ,"191","RESEARCH","INTERCOMPANY TRANSACTIONS", ,"42161","-42161"
"Line(00465)", ,"191","OSA","INTERCOMPANY TRANSACTIONS", ,"88403","-88403"
"Line(00466)", ,"192","PHYSICIANS PRIVATE OFFICES","INTERCOMPANY TRANSACTIONS","3601389","3601389"
"Line(00467)", ,"192","OTHER NONREIMBURSABLE-METHODIST","INTERCOMPANY TRANSACTIONS","3929811","4945998","-1016187"
"Line(00468)", ,"192","OTHER NONREIMBURSABLE - IUMC","INTERCOMPANY TRANSACTIONS","21435762","21750676","-314914"
"Line(00469)", ,"192","NON-ALLOWABLE ADVERTISING","INTERCOMPANY TRANSACTIONS","234250","7828424","-7594174"
"Line(00470)", ,"192","CARDIO PHYSICIANS","INTERCOMPANY TRANSACTIONS","226770","226770"
"Line(00471)", ,"5","OTHER ADMINISTRATIVE AND GENERAL","RILEY CMO FROM H.O.","409615", ,"409615"
"Line(00472)", ,"91","EMERGENCY","ANEST. ER COVERAGE FROM H.O.","684038", ,"684038"
"Line(00500)", , , , ,"569443047","423440783","146002264"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 558727"," Report A820010 ","-------------","-------------","-----------",""
"","","","","","","",""," FROM ____________","","",""
"","","","","",""," ________________",""," TO _______________","","",""
"","","","Cost Center/","","","","","Physician/","","5 Percent of",""
"","","Wkst. A","Physician","Total","Professional","Provider","RCE","Provider","Unadjusted","Unadjusted",""
"","","Line #","Identifier","Remuneration","Component","Component","Amount","Component Hours","RCE Limit","RCE Limit",""
"","","1","2","3","4","5","6","7","8","9",""
"Entity[558727] Report(A820010)", ,"Entity[558727] Report(A820010[00100])","Entity[558727] Report(A820010[00200])","Entity[558727] Report(A820010[00300])","Entity[558727] Report(A820010[00400])","Entity[558727] Report(A820010[00500])","Entity[558727] Report(A820010[00600])","Entity[558727] Report(A820010[00700])","Entity[558727] Report(A820010[00800])","Entity[558727] Report(A820010[00900])", , , , , , ,"Entity[558727] Report(A820010[01600])","Entity[558727] Report(A820010[01700])","Entity[558727] Report(A820010[01800])"
"Line(00100)", ,"5","AGGREGATE-OTHER ADMINISTRATIVE AND G","14245357","14245357", , , , , , , , , , , , , ,"14245357"
"Line(00200)", ,"10","AGGREGATE-DIETARY","327049","327049", , , , , , , , , , , , , ,"327049"
"Line(00300)", ,"13","AGGREGATE-NURSING ADMINISTRATION","432712","432712", , , , , , , , , , , , , ,"432712"
"Line(00400)", ,"15","AGGREGATE-PHARMACY","50025","50025", , , , , , , , , , , , , ,"50025"
"Line(00500)", ,"21","AGGREGATE-I&R SERVICES-SALARY & FRIN","50000","50000", , , , , , , , , , , , , ,"50000"
"Line(00600)", ,"22","AGGREGATE-I&R SERVICES-OTHER PRGM CO","3149730","3149730", , , , , , , , , , , , , ,"3149730"
"Line(00700)", ,"23","AGGREGATE-PARAMED ED HEALTH SCIENCES"
"Line(00800)", ,"23","AGGREGATE-PARAMED RESPIRATORY THERAP","15000","15000", , , , , , , , , , , , , ,"15000"
"Line(00900)", ,"30","AGGREGATE-ADULTS & PEDIATRICS","3214919","3214919", , , , , , , , , , , , , ,"3214919"
"Line(01000)", ,"32","AGGREGATE-NEONATAL INTENSIVE CARE UN","32805","32805", , , , , , , , , , , , , ,"32805"
"Line(01100)", ,"33","AGGREGATE-BURN INTENSIVE CARE UNIT","-729","-729", , , , , , , , , , , , , ,"-729"
"Line(01200)", ,"34","AGGREGATE-RH PED IC","30680","30680", , , , , , , , , , , , , ,"30680"
"Line(01300)", ,"34","AGGREGATE-PEDS CANCER CARE","59167","59167", , , , , , , , , , , , , ,"59167"
"Line(01400)", ,"40","AGGREGATE-SUBPROVIDER - IPF","997582","997582", , , , , , , , , , , , , ,"997582"
"Line(01500)", ,"43","AGGREGATE-NURSERY","169344","169344", , , , , , , , , , , , , ,"169344"
"Line(01600)", ,"50","OPERATING ROOM","772775","772775", , , , , , , , , , , , , ,"772775"
"Line(01700)", ,"53","AGGREGATE-ANESTHESIOLOGY","9342332","8592332","750000","200300","3650","351488","17574", , , , , , ,"351488","398512","8990844"
"Line(01800)", ,"54","AGGREGATE-RADIOLOGY-DIAGNOSTIC","202488","202488", , , , , , , , , , , , , ,"202488"
"Line(01900)", ,"60","AGGREGATE-LABORATORY","2362921","2362921", , , , , , , , , , , , , ,"2362921"
"Line(02000)", ,"60","AGGREGATE-TRANSPLANT IMMUNOLOGY","41477","41477", , , , , , , , , , , , , ,"41477"
"Line(02100)", ,"69","AGGREGATE-ELECTROCARDIOLOGY","1902768","1902768", , , , , , , , , , , , , ,"1902768"
"Line(02200)", ,"74","AGGREGATE-RENAL DIALYSIS","133956","53581", , , , , , , , , , , , , ,"133956"
"Line(02300)", ,"76","AGGREGATE-CARDIOLOGY","45150","45150", , , , , , , , , , , , , ,"45150"
"Line(02400)", ,"76","AGGREGATE-PSYCH OTHER ANCILLARY","1821420","1821420", , , , , , , , , , , , , ,"1821420"
"Line(02500)", ,"76","AGGREGATE-CARDIAC CATHERIZATION","2706383","2338772","367611","165600","1746","139008","6950", , , , , , ,"139008","228603","2567375"
"Line(02600)", ,"90","AGGREGATE-IUSCC HEM/ONC","243003","225265","17738","165600","118","9395","470", , , , , , ,"9395","8343","233608"
"Line(02700)", ,"90","AGGREGATE-OUTPATIENT SURGERY","50000","50000", , , , , , , , , , , , , ,"50000"
"Line(02800)", ,"90","AGGREGATE-CLINICAL GERIATRICS","1028788","1028788", , , , , , , , , , , , , ,"1028788"
"Line(02900)", ,"90","AGGREGATE-EATING DISORDERS CLINIC","229649","229649", , , , , , , , , , , , , ,"229649"
"Line(03000)", ,"90","AGGREGATE-GASTROENTEROLOGY CLINIC","43275","43275", , , , , , , , , , , , , ,"43275"
"Line(03100)", ,"91","AGGREGATE-EMERGENCY","11059833","5747200","5312633","165600","43858","3491772","174589", , , , , , ,"3491772","1820861","7568061"
"Line(03200)", ,"94","AGGREGATE-HOME PROGRAM DIALYSIS","90743","90743", , , , , , , , , , , , , ,"90743"
"Line(03300)", ,"105","AGGREGATE-KIDNEY ACQUISITION","108342","108342", , , , , , , , , , , , , ,"108342"
"Line(03400)", ,"106","AGGREGATE-HEART ACQUISITION","18750","18750", , , , , , , , , , , , , ,"18750"
"Line(03500)", ,"107","AGGREGATE-LIVER ACQUISITION","1443498","1443498", , , , , , , , , , , , , ,"1443498"
"Line(03600)", ,"108","AGGREGATE-LUNG ACQUISITION","-8700","-8700", , , , , , , , , , , , , ,"-8700"
"Line(03700)", ,"90","AGGREGATE-AIDES CLINIC","162500", ,"150000","165600","1040","82800","4140", , , , , , ,"82800","67200","79700"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
