"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A000000 ","-------------","-------------","-----------",""
"Line(02800)","FACULTY SALARY ALLOCATION","CB", ,"90","908052","127648"
"Line(02900)","FACULTY SALARY ALLOCATION","CB", ,"90","593978","79693"
"Line(03000)","FACULTY SALARY ALLOCATION","CB", ,"90","1080178","143522"
"Line(03100)","FACULTY SALARY ALLOCATION","CB", ,"90", ,"453324"
"Line(03200)","FACULTY SALARY ALLOCATION","CB", ,"90", ,"706253"
"Line(03300)","FACULTY SALARY ALLOCATION","CB", ,"90", ,"302416"
"Line(03400)","FACULTY SALARY ALLOCATION","CB", ,"90", ,"691278"
"Line(03500)","FACULTY SALARY ALLOCATION","CB", ,"191","40886743","6109174"
"Line(03600)","FACULTY SALARY ALLOCATION","CB", ,"192","212353804","41456491"
"Line(03700)","FACULTY SALARY ALLOCATION","CB", ,"194","6248539","1024827"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CC0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CC0)","Entity[549652] Report(A600CC0[00000])","Entity[549652] Report(A600CC0[00100])", ,"Entity[549652] Report(A600CC0[00300])","Entity[549652] Report(A600CC0[00400])", , ,"Entity[549652] Report(A600CC0[00700])","Entity[549652] Report(A600CC0[00800])"
"Line(00100)","EFFORT VS PTAS","CC", ,"191","27005611", , ,"192","27005611"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CD0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CD0)","Entity[549652] Report(A600CD0[00000])","Entity[549652] Report(A600CD0[00100])", ,"Entity[549652] Report(A600CD0[00300])", ,"Entity[549652] Report(A600CD0[00500])", ,"Entity[549652] Report(A600CD0[00700])", ,"Entity[549652] Report(A600CD0[00900])"
"Line(00100)","EMPLOYEE BENEFITS- FG 40","CD", ,"4", ,"51158961", ,"4", ,"148156"
"Line(00200)","EMPLOYEE BENEFITS- FG 40","CD", ,"191", ,"12228292", ,"5", ,"376683"
"Line(00300)","EMPLOYEE BENEFITS- FG 40","CD", ,"191", ,"14011131", ,"12", ,"21771"
"Line(00400)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"125260"
"Line(00500)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"329561"
"Line(00600)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"393979"
"Line(00700)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"297"
"Line(00800)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"234"
"Line(00900)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"228"
"Line(01000)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"697"
"Line(01100)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"12", ,"118804"
"Line(01200)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"13", ,"503703"
"Line(01300)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"13", ,"178037"
"Line(01400)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"13", ,"77205"
"Line(01500)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"21", ,"69580"
"Line(01600)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"31", ,"1329355"
"Line(01700)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"50", ,"6173022"
"Line(01800)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"53", ,"6822078"
"Line(01900)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"54", ,"10154814"
"Line(02000)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"55", ,"5258619"
"Line(02100)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"56", ,"739544"
"Line(02200)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"60", ,"5487875"
"Line(02300)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"60", ,"691930"
"Line(02400)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"65", ,"1155927"
"Line(02500)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1013338"
"Line(02600)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1770539"
"Line(02700)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"2923742"
"Line(02800)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"2581570"
"Line(02900)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1331480"
"Line(03000)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"2410172"
"Line(03100)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"2862115"
"Line(03200)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"862297"
"Line(03300)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1537129"
"Line(03400)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1134108"
"Line(03500)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1122360"
"Line(03600)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"45828"
"Line(03700)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1529001"
"Line(03800)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1869102"
"Line(03900)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1870713"
"Line(04000)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"2242401"
"Line(04100)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"3213782"
"Line(04200)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"2761872"
"Line(04300)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"1631169"
"Line(04400)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"172891"
"Line(04500)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"284437"
"Line(04600)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"224227"
"Line(04700)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"90", ,"126501"
"Line(04800)","EMPLOYEE BENEFITS- FG 40","CD", , , , , ,"192", ,"1720251"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CE0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CE0)","Entity[549652] Report(A600CE0[00000])","Entity[549652] Report(A600CE0[00100])", ,"Entity[549652] Report(A600CE0[00300])","Entity[549652] Report(A600CE0[00400])", , ,"Entity[549652] Report(A600CE0[00700])","Entity[549652] Report(A600CE0[00800])"
"Line(00100)","MID-LEVEL PROVIDERS","CE", ,"192","58911417", , ,"4","364236"
"Line(00200)","MID-LEVEL PROVIDERS","CE", , , , , ,"5","17851"
"Line(00300)","MID-LEVEL PROVIDERS","CE", , , , , ,"12","22868"
"Line(00400)","MID-LEVEL PROVIDERS","CE", , , , , ,"12","307573"
"Line(00500)","MID-LEVEL PROVIDERS","CE", , , , , ,"12","175800"
"Line(00600)","MID-LEVEL PROVIDERS","CE", , , , , ,"12","500"
"Line(00700)","MID-LEVEL PROVIDERS","CE", , , , , ,"12","30568"
"Line(00800)","MID-LEVEL PROVIDERS","CE", , , , , ,"13","145879"
"Line(00900)","MID-LEVEL PROVIDERS","CE", , , , , ,"13","29469"
"Line(01000)","MID-LEVEL PROVIDERS","CE", , , , , ,"13","47750"
"Line(01100)","MID-LEVEL PROVIDERS","CE", , , , , ,"16","2058"
"Line(01200)","MID-LEVEL PROVIDERS","CE", , , , , ,"21","72841"
"Line(01300)","MID-LEVEL PROVIDERS","CE", , , , , ,"23","281307"
"Line(01400)","MID-LEVEL PROVIDERS","CE", , , , , ,"30","1479"
"Line(01500)","MID-LEVEL PROVIDERS","CE", , , , , ,"31","1282966"
"Line(01600)","MID-LEVEL PROVIDERS","CE", , , , , ,"50","6678574"
"Line(01700)","MID-LEVEL PROVIDERS","CE", , , , , ,"53","12330362"
"Line(01800)","MID-LEVEL PROVIDERS","CE", , , , , ,"54","1076989"
"Line(01900)","MID-LEVEL PROVIDERS","CE", , , , , ,"55","1827739"
"Line(02000)","MID-LEVEL PROVIDERS","CE", , , , , ,"65","527814"
"Line(02100)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","702500"
"Line(02200)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","1470939"
"Line(02300)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","2460318"
"Line(02400)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","4187961"
"Line(02500)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","929107"
"Line(02600)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","3351103"
"Line(02700)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","2131604"
"Line(02800)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","91367"
"Line(02900)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","2145814"
"Line(03000)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","1266989"
"Line(03100)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","40644"
"Line(03200)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","632820"
"Line(03300)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","1593384"
"Line(03400)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","1512210"
"Line(03500)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","2010291"
"Line(03600)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","2871528"
"Line(03700)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","2694364"
"Line(03800)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","1040828"
"Line(03900)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","534811"
"Line(04000)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","790296"
"Line(04100)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","680472"
"Line(04200)","MID-LEVEL PROVIDERS","CE", , , , , ,"90","547444"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CF0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CF0)","Entity[549652] Report(A600CF0[00000])","Entity[549652] Report(A600CF0[00100])", ,"Entity[549652] Report(A600CF0[00300])", ,"Entity[549652] Report(A600CF0[00500])", ,"Entity[549652] Report(A600CF0[00700])", ,"Entity[549652] Report(A600CF0[00900])"
"Line(00100)","IDENTIFY SAP","CF", ,"4", ,"53916885", ,"4", ,"117393"
"Line(00200)","IDENTIFY SAP","CF", , , , , ,"5", ,"471992"
"Line(00300)","IDENTIFY SAP","CF", , , , , ,"12", ,"10605"
"Line(00400)","IDENTIFY SAP","CF", , , , , ,"12", ,"116830"
"Line(00500)","IDENTIFY SAP","CF", , , , , ,"12", ,"186794"
"Line(00600)","IDENTIFY SAP","CF", , , , , ,"12", ,"354684"
"Line(00700)","IDENTIFY SAP","CF", , , , , ,"12", ,"116030"
"Line(00800)","IDENTIFY SAP","CF", , , , , ,"13", ,"514604"
"Line(00900)","IDENTIFY SAP","CF", , , , , ,"13", ,"26941"
"Line(01000)","IDENTIFY SAP","CF", , , , , ,"13", ,"72796"
"Line(01100)","IDENTIFY SAP","CF", , , , , ,"13", ,"79607"
"Line(01200)","IDENTIFY SAP","CF", , , , , ,"21", ,"96396"
"Line(01300)","IDENTIFY SAP","CF", , , , , ,"31", ,"845198"
"Line(01400)","IDENTIFY SAP","CF", , , , , ,"50", ,"3588455"
"Line(01500)","IDENTIFY SAP","CF", , , , , ,"53", ,"4891596"
"Line(01600)","IDENTIFY SAP","CF", , , , , ,"54", ,"7696290"
"Line(01700)","IDENTIFY SAP","CF", , , , , ,"55", ,"4224870"
"Line(01800)","IDENTIFY SAP","CF", , , , , ,"56", ,"553391"
"Line(01900)","IDENTIFY SAP","CF", , , , , ,"60", ,"3787810"
"Line(02000)","IDENTIFY SAP","CF", , , , , ,"60", ,"424476"
"Line(02100)","IDENTIFY SAP","CF", , , , , ,"65", ,"757794"
"Line(02200)","IDENTIFY SAP","CF", , , , , ,"90", ,"617842"
"Line(02300)","IDENTIFY SAP","CF", , , , , ,"90", ,"945161"
"Line(02400)","IDENTIFY SAP","CF", , , , , ,"90", ,"1805438"
"Line(02500)","IDENTIFY SAP","CF", , , , , ,"90", ,"1301747"
"Line(02600)","IDENTIFY SAP","CF", , , , , ,"90", ,"829438"
"Line(02700)","IDENTIFY SAP","CF", , , , , ,"90", ,"1161432"
"Line(02800)","IDENTIFY SAP","CF", , , , , ,"90", ,"1851538"
"Line(02900)","IDENTIFY SAP","CF", , , , , ,"90", ,"700549"
"Line(03000)","IDENTIFY SAP","CF", , , , , ,"90", ,"766869"
"Line(03100)","IDENTIFY SAP","CF", , , , , ,"90", ,"620076"
"Line(03200)","IDENTIFY SAP","CF", , , , , ,"90", ,"725371"
"Line(03300)","IDENTIFY SAP","CF", , , , , ,"90", ,"913119"
"Line(03400)","IDENTIFY SAP","CF", , , , , ,"90", ,"1142896"
"Line(03500)","IDENTIFY SAP","CF", , , , , ,"90", ,"1057473"
"Line(03600)","IDENTIFY SAP","CF", , , , , ,"90", ,"1424001"
"Line(03700)","IDENTIFY SAP","CF", , , , , ,"90", ,"2001109"
"Line(03800)","IDENTIFY SAP","CF", , , , , ,"90", ,"1565841"
"Line(03900)","IDENTIFY SAP","CF", , , , , ,"90", ,"904415"
"Line(04000)","IDENTIFY SAP","CF", , , , , ,"90", ,"69069"
"Line(04100)","IDENTIFY SAP","CF", , , , , ,"90", ,"51724"
"Line(04200)","IDENTIFY SAP","CF", , , , , ,"191", ,"4068696"
"Line(04300)","IDENTIFY SAP","CF", , , , , ,"192", ,"373541"
"Line(04400)","IDENTIFY SAP","CF", , , , , ,"194", ,"84988"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CG0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CG0)","Entity[549652] Report(A600CG0[00000])","Entity[549652] Report(A600CG0[00100])", ,"Entity[549652] Report(A600CG0[00300])", ,"Entity[549652] Report(A600CG0[00500])", ,"Entity[549652] Report(A600CG0[00700])", ,"Entity[549652] Report(A600CG0[00900])"
"Line(00100)","EMPLOYEE BENEFITS- FG 10","CG", ,"4", ,"274858153", ,"4", ,"6073541"
"Line(00200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"5", ,"14444285"
"Line(00300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"5", ,"2253490"
"Line(00400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"5", ,"196003"
"Line(00500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"5", ,"3742915"
"Line(00600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"5", ,"3831702"
"Line(00700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"6", ,"14311710"
"Line(00800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"7", ,"4117468"
"Line(00900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"9", ,"3385104"
"Line(01000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"10", ,"660804"
"Line(01100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"12", ,"735071"
"Line(01200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"12", ,"843721"
"Line(01300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"12", ,"324443"
"Line(01400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"12", ,"767140"
"Line(01500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"12", ,"1213644"
"Line(01600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"13", ,"9592125"
"Line(01700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"13", ,"2769089"
"Line(01800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"13", ,"4182728"
"Line(01900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"13", ,"1534383"
"Line(02000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"13", ,"89253"
"Line(02100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"13", ,"360734"
"Line(02200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"15", ,"9246611"
"Line(02300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"16", ,"1745991"
"Line(02400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"16", ,"276153"
"Line(02500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"16", ,"1039550"
"Line(02600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"17", ,"1056825"
"Line(02700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"21", ,"4945680"
"Line(02800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"23", ,"809174"
"Line(02900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"23", ,"238923"
"Line(03000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"23", ,"223634"
"Line(03100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"30", ,"25825229"
"Line(03200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"31", ,"3167473"
"Line(03300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"50", ,"10421336"
"Line(03400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"53", ,"3456667"
"Line(03500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"54", ,"12019133"
"Line(03600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"54", ,"325583"
"Line(03700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"55", ,"6401473"
"Line(03800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"56", ,"492837"
"Line(03900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"59", ,"80109"
"Line(04000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"60", ,"3055964"
"Line(04100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"60", ,"6134301"
"Line(04200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"62", ,"1290964"
"Line(04300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"62", ,"712704"
"Line(04400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"65", ,"1245484"
"Line(04500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"66", ,"1761409"
"Line(04600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"69", ,"688222"
"Line(04700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"70", ,"93472"
"Line(04800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"553002"
"Line(04900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1596387"
"Line(05000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"51516"
"Line(05100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1213765"
"Line(05200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"2473416"
"Line(05300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1358613"
"Line(05400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1232005"
"Line(05500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"260279"
"Line(05600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1411761"
"Line(05700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1177071"
"Line(05800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"767100"
"Line(05900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"646380"
"Line(06000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1302225"
"Line(06100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"2169579"
"Line(06200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"750757"
"Line(06300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"512660"
"Line(06400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1439013"
"Line(06500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1376042"
"Line(06600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"877361"
"Line(06700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"2319232"
"Line(06800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1691022"
"Line(06900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"3073382"
"Line(07000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"414297"
"Line(07100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1675151"
"Line(07200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"886378"
"Line(07300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"907617"
"Line(07400)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1026504"
"Line(07500)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"992555"
"Line(07600)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"90", ,"1111687"
"Line(07700)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"190", ,"444481"
"Line(07800)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"191", ,"43974523"
"Line(07900)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"191", ,"14723091"
"Line(08000)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"192", ,"591690"
"Line(08100)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"194", ,"4528259"
"Line(08200)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"194", ,"2318496"
"Line(08300)","EMPLOYEE BENEFITS- FG 10","CG", , , , , ,"194", ,"826602"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 549652"," Report A600CH0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[549652] Report(A600CH0)","Entity[549652] Report(A600CH0[00000])","Entity[549652] Report(A600CH0[00100])", ,"Entity[549652] Report(A600CH0[00300])", ,"Entity[549652] Report(A600CH0[00500])", ,"Entity[549652] Report(A600CH0[00700])", ,"Entity[549652] Report(A600CH0[00900])"
"Line(00100)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", ,"4", ,"28046620", ,"5", ,"11885"
"Line(00200)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", ,"4", ,"231930", ,"5", ,"1183534"
"Line(00300)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", ,"6", ,"647756", ,"10", ,"8109"
"Line(00400)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", ,"90", ,"1430", ,"12", ,"7759"
"Line(00500)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", ,"192", ,"17832", ,"12", ,"43978"
"Line(00600)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"12", ,"1248"
"Line(00700)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"12", ,"88"
"Line(00800)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"13", ,"95513"
"Line(00900)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"13", ,"2412"
"Line(01000)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"13", ,"267773"
"Line(01100)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"13", ,"58"
"Line(01200)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"13", ,"357380"
"Line(01300)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"13", ,"3746"
"Line(01400)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"15", ,"5060"
"Line(01500)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"16", ,"38465"
"Line(01600)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"16", ,"3007"
"Line(01700)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"17", ,"2595"
"Line(01800)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"21", ,"45234"
"Line(01900)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"23", ,"146235"
"Line(02000)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"23", ,"39143"
"Line(02100)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"30", ,"761"
"Line(02200)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"53", ,"8505"
"Line(02300)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"54", ,"20016"
"Line(02400)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"55", ,"66720"
"Line(02500)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"62", ,"7873"
"Line(02600)","EMPLOYEE BENEFITS- FG 30 70 & 80","CH", , , , , ,"62", ,"127"
