"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A000000 ","-------------","-------------","-----------",""
"Line(00700)","IV SOLUTION EXPENSE","M", , , , , ,"30", ,"212978"
"Line(00800)","IV SOLUTION EXPENSE","M", , , , , ,"31", ,"46997"
"Line(00900)","IV SOLUTION EXPENSE","M", , , , , ,"31", ,"13924"
"Line(01000)","IV SOLUTION EXPENSE","M", , , , , ,"31", ,"6565"
"Line(01100)","IV SOLUTION EXPENSE","M", , , , , ,"40", ,"216"
"Line(01200)","IV SOLUTION EXPENSE","M", , , , , ,"44", ,"4323"
"Line(01300)","IV SOLUTION EXPENSE","M", , , , , ,"50", ,"49318"
"Line(01400)","IV SOLUTION EXPENSE","M", , , , , ,"50", ,"1144"
"Line(01500)","IV SOLUTION EXPENSE","M", , , , , ,"52", ,"31338"
"Line(01600)","IV SOLUTION EXPENSE","M", , , , , ,"53", ,"97748"
"Line(01700)","IV SOLUTION EXPENSE","M", , , , , ,"53", ,"5786"
"Line(01800)","IV SOLUTION EXPENSE","M", , , , , ,"54", ,"7496"
"Line(01900)","IV SOLUTION EXPENSE","M", , , , , ,"54", ,"81"
"Line(02000)","IV SOLUTION EXPENSE","M", , , , , ,"55", ,"643"
"Line(02100)","IV SOLUTION EXPENSE","M", , , , , ,"56", ,"5749"
"Line(02200)","IV SOLUTION EXPENSE","M", , , , , ,"56", ,"37"
"Line(02300)","IV SOLUTION EXPENSE","M", , , , , ,"57", ,"1478"
"Line(02400)","IV SOLUTION EXPENSE","M", , , , , ,"58", ,"9847"
"Line(02500)","IV SOLUTION EXPENSE","M", , , , , ,"58", ,"79"
"Line(02600)","IV SOLUTION EXPENSE","M", , , , , ,"59", ,"13604"
"Line(02700)","IV SOLUTION EXPENSE","M", , , , , ,"60", ,"214"
"Line(02800)","IV SOLUTION EXPENSE","M", , , , , ,"63", ,"133"
"Line(02900)","IV SOLUTION EXPENSE","M", , , , , ,"64", ,"31292"
"Line(03000)","IV SOLUTION EXPENSE","M", , , , , ,"65", ,"842"
"Line(03100)","IV SOLUTION EXPENSE","M", , , , , ,"68", ,"317"
"Line(03200)","IV SOLUTION EXPENSE","M", , , , , ,"70", ,"307"
"Line(03300)","IV SOLUTION EXPENSE","M", , , , , ,"71", ,"34839"
"Line(03400)","IV SOLUTION EXPENSE","M", , , , , ,"71", ,"4626"
"Line(03500)","IV SOLUTION EXPENSE","M", , , , , ,"74", ,"5665"
"Line(03600)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"46323"
"Line(03700)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"66"
"Line(03800)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"264"
"Line(03900)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"89"
"Line(04000)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"596"
"Line(04100)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"15"
"Line(04200)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"9407"
"Line(04300)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"6"
"Line(04400)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"46"
"Line(04500)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"18"
"Line(04600)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"56"
"Line(04700)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"3318"
"Line(04800)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"110"
"Line(04900)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"2487"
"Line(05000)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"534"
"Line(05100)","IV SOLUTION EXPENSE","M", , , , , ,"90", ,"1684"
"Line(05200)","IV SOLUTION EXPENSE","M", , , , , ,"91", ,"58064"
"Line(05300)","IV SOLUTION EXPENSE","M", , , , , ,"91", ,"6099"
"Line(05400)","IV SOLUTION EXPENSE","M", , , , , ,"116", ,"31"
"Line(05500)","IV SOLUTION EXPENSE","M", , , , , ,"191", ,"1103"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000N0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000N0)","Entity[562588] Report(A6000N0[00000])","Entity[562588] Report(A6000N0[00100])", ,"Entity[562588] Report(A6000N0[00300])", ,"Entity[562588] Report(A6000N0[00500])", ,"Entity[562588] Report(A6000N0[00700])", ,"Entity[562588] Report(A6000N0[00900])"
"Line(00100)","NON COMPOSITE DRUGS","N", ,"73", ,"1869393", ,"74", ,"1557157"
"Line(00200)","NON COMPOSITE DRUGS","N", , , , , ,"90", ,"312236"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000O0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000O0)","Entity[562588] Report(A6000O0[00000])","Entity[562588] Report(A6000O0[00100])", ,"Entity[562588] Report(A6000O0[00300])","Entity[562588] Report(A6000O0[00400])", , ,"Entity[562588] Report(A6000O0[00700])","Entity[562588] Report(A6000O0[00800])"
"Line(00100)","POST PARTUM SALARY","O", ,"30","943876", , ,"18","1677376"
"Line(00200)","POST PARTUM SALARY","O", ,"43","384125"
"Line(00300)","POST PARTUM SALARY","O", ,"50","334644"
"Line(00400)","POST PARTUM SALARY","O", ,"52","14731"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000P0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000P0)","Entity[562588] Report(A6000P0[00000])","Entity[562588] Report(A6000P0[00100])", ,"Entity[562588] Report(A6000P0[00300])", ,"Entity[562588] Report(A6000P0[00500])", ,"Entity[562588] Report(A6000P0[00700])", ,"Entity[562588] Report(A6000P0[00900])"
"Line(00100)","POST PARTUM OTHER EXP","P", ,"30", ,"393716", ,"18", ,"699679"
"Line(00200)","POST PARTUM OTHER EXP","P", ,"43", ,"160229"
"Line(00300)","POST PARTUM OTHER EXP","P", ,"50", ,"139589"
"Line(00400)","POST PARTUM OTHER EXP","P", ,"52", ,"6145"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000Q0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000Q0)","Entity[562588] Report(A6000Q0[00000])","Entity[562588] Report(A6000Q0[00100])", ,"Entity[562588] Report(A6000Q0[00300])","Entity[562588] Report(A6000Q0[00400])", , ,"Entity[562588] Report(A6000Q0[00700])","Entity[562588] Report(A6000Q0[00800])"
"Line(00100)","TREATMENT ROOM SALARY","Q", ,"50","569005", , ,"30","98738"
"Line(00200)","TREATMENT ROOM SALARY","Q", , , , , ,"31","150251"
"Line(00300)","TREATMENT ROOM SALARY","Q", , , , , ,"31","15536"
"Line(00400)","TREATMENT ROOM SALARY","Q", , , , , ,"40","595"
"Line(00500)","TREATMENT ROOM SALARY","Q", , , , , ,"43","1121"
"Line(00600)","TREATMENT ROOM SALARY","Q", , , , , ,"44","1445"
"Line(00700)","TREATMENT ROOM SALARY","Q", , , , , ,"50","96"
"Line(00800)","TREATMENT ROOM SALARY","Q", , , , , ,"52","31634"
"Line(00900)","TREATMENT ROOM SALARY","Q", , , , , ,"53","37534"
"Line(01000)","TREATMENT ROOM SALARY","Q", , , , , ,"54","122923"
"Line(01100)","TREATMENT ROOM SALARY","Q", , , , , ,"54","14363"
"Line(01200)","TREATMENT ROOM SALARY","Q", , , , , ,"55","11"
"Line(01300)","TREATMENT ROOM SALARY","Q", , , , , ,"57","1250"
"Line(01400)","TREATMENT ROOM SALARY","Q", , , , , ,"59","948"
"Line(01500)","TREATMENT ROOM SALARY","Q", , , , , ,"64","18"
"Line(01600)","TREATMENT ROOM SALARY","Q", , , , , ,"65","12775"
"Line(01700)","TREATMENT ROOM SALARY","Q", , , , , ,"67","29"
"Line(01800)","TREATMENT ROOM SALARY","Q", , , , , ,"90","78599"
"Line(01900)","TREATMENT ROOM SALARY","Q", , , , , ,"90","29"
"Line(02000)","TREATMENT ROOM SALARY","Q", , , , , ,"90","382"
"Line(02100)","TREATMENT ROOM SALARY","Q", , , , , ,"90","6"
"Line(02200)","TREATMENT ROOM SALARY","Q", , , , , ,"90","126"
"Line(02300)","TREATMENT ROOM SALARY","Q", , , , , ,"90","45"
"Line(02400)","TREATMENT ROOM SALARY","Q", , , , , ,"90","33"
"Line(02500)","TREATMENT ROOM SALARY","Q", , , , , ,"90","67"
"Line(02600)","TREATMENT ROOM SALARY","Q", , , , , ,"91","437"
"Line(02700)","TREATMENT ROOM SALARY","Q", , , , , ,"91","14"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000R0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000R0)","Entity[562588] Report(A6000R0[00000])","Entity[562588] Report(A6000R0[00100])", ,"Entity[562588] Report(A6000R0[00300])", ,"Entity[562588] Report(A6000R0[00500])", ,"Entity[562588] Report(A6000R0[00700])", ,"Entity[562588] Report(A6000R0[00900])"
"Line(00100)","TREATMENT ROOM OTHER EXPENSE","R", ,"50", ,"513943", ,"30", ,"51160"
"Line(00200)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"31", ,"67607"
"Line(00300)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"31", ,"9430"
"Line(00400)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"40", ,"181"
"Line(00500)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"43", ,"237"
"Line(00600)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"44", ,"294"
"Line(00700)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"50", ,"234"
"Line(00800)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"52", ,"16812"
"Line(00900)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"53", ,"3830"
"Line(01000)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"54", ,"208818"
"Line(01100)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"54", ,"26659"
"Line(01200)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"55", ,"16"
"Line(01300)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"57", ,"1063"
"Line(01400)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"59", ,"3711"
"Line(01500)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"64", ,"61"
"Line(01600)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"65", ,"13520"
"Line(01700)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"67", ,"12"
"Line(01800)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"109052"
"Line(01900)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"23"
"Line(02000)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"459"
"Line(02100)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"24"
"Line(02200)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"174"
"Line(02300)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"35"
"Line(02400)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"39"
"Line(02500)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"90", ,"49"
"Line(02600)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"91", ,"347"
"Line(02700)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"91", ,"12"
"Line(02800)","TREATMENT ROOM OTHER EXPENSE","R", , , , , ,"105", ,"84"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000S0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000S0)","Entity[562588] Report(A6000S0[00000])","Entity[562588] Report(A6000S0[00100])", ,"Entity[562588] Report(A6000S0[00300])","Entity[562588] Report(A6000S0[00400])", , ,"Entity[562588] Report(A6000S0[00700])","Entity[562588] Report(A6000S0[00800])"
"Line(00100)","OBSERVATION SALARY","S", ,"30","265855", , ,"31","33003"
"Line(00200)","OBSERVATION SALARY","S", , , , , ,"31","6097"
"Line(00300)","OBSERVATION SALARY","S", , , , , ,"40","150"
"Line(00400)","OBSERVATION SALARY","S", , , , , ,"52","226605"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000T0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000T0)","Entity[562588] Report(A6000T0[00000])","Entity[562588] Report(A6000T0[00100])", ,"Entity[562588] Report(A6000T0[00300])", ,"Entity[562588] Report(A6000T0[00500])", ,"Entity[562588] Report(A6000T0[00700])", ,"Entity[562588] Report(A6000T0[00900])"
"Line(00100)","OBSERVATION OTHER EXPENSE","T", ,"30", ,"265680", ,"31", ,"33209"
"Line(00200)","OBSERVATION OTHER EXPENSE","T", , , , , ,"31", ,"6315"
"Line(00300)","OBSERVATION OTHER EXPENSE","T", , , , , ,"40", ,"80"
"Line(00400)","OBSERVATION OTHER EXPENSE","T", , , , , ,"52", ,"226076"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000U0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000U0)","Entity[562588] Report(A6000U0[00000])","Entity[562588] Report(A6000U0[00100])", ,"Entity[562588] Report(A6000U0[00300])","Entity[562588] Report(A6000U0[00400])","Entity[562588] Report(A6000U0[00500])", ,"Entity[562588] Report(A6000U0[00700])","Entity[562588] Report(A6000U0[00800])","Entity[562588] Report(A6000U0[00900])"
"Line(00100)","PBS SALARY AND BENEFITS","U", ,"5","38765781","8375559", ,"7","494045","92904"
"Line(00200)","PBS SALARY AND BENEFITS","U", ,"44","5466", , ,"9","59345","15779"
"Line(00300)","PBS SALARY AND BENEFITS","U", , , , , ,"13","82358","14164"
"Line(00400)","PBS SALARY AND BENEFITS","U", , , , , ,"15","484392","87509"
"Line(00500)","PBS SALARY AND BENEFITS","U", , , , , ,"17","87270","17048"
"Line(00600)","PBS SALARY AND BENEFITS","U", , , , , ,"30","41678","16159"
"Line(00700)","PBS SALARY AND BENEFITS","U", , , , , ,"31","18085","4436"
"Line(00800)","PBS SALARY AND BENEFITS","U", , , , , ,"50","1668791","389765"
"Line(00900)","PBS SALARY AND BENEFITS","U", , , , , ,"50","71289","16527"
"Line(01000)","PBS SALARY AND BENEFITS","U", , , , , ,"53","65543","3810"
"Line(01100)","PBS SALARY AND BENEFITS","U", , , , , ,"54","366301","71705"
"Line(01200)","PBS SALARY AND BENEFITS","U", , , , , ,"59","717535","131472"
"Line(01300)","PBS SALARY AND BENEFITS","U", , , , , ,"60","101083","23443"
"Line(01400)","PBS SALARY AND BENEFITS","U", , , , , ,"60","30790","7884"
"Line(01500)","PBS SALARY AND BENEFITS","U", , , , , ,"63","2160488","432696"
"Line(01600)","PBS SALARY AND BENEFITS","U", , , , , ,"64","682221","125278"
"Line(01700)","PBS SALARY AND BENEFITS","U", , , , , ,"65","2232341","436654"
"Line(01800)","PBS SALARY AND BENEFITS","U", , , , , ,"65","157342","32324"
"Line(01900)","PBS SALARY AND BENEFITS","U", , , , , ,"66","1997433","372697"
"Line(02000)","PBS SALARY AND BENEFITS","U", , , , , ,"67","670805","117118"
"Line(02100)","PBS SALARY AND BENEFITS","U", , , , , ,"68","58523","14200"
"Line(02200)","PBS SALARY AND BENEFITS","U", , , , , ,"69","1088503","236405"
"Line(02300)","PBS SALARY AND BENEFITS","U", , , , , ,"70","647072","152138"
"Line(02400)","PBS SALARY AND BENEFITS","U", , , , , ,"74","2910207","618299"
"Line(02500)","PBS SALARY AND BENEFITS","U", , , , , ,"76","90473","19691"
"Line(02600)","PBS SALARY AND BENEFITS","U", , , , , ,"90","12022821","2729149"
"Line(02700)","PBS SALARY AND BENEFITS","U", , , , , ,"90","856015","191306"
"Line(02800)","PBS SALARY AND BENEFITS","U", , , , , ,"90","264065","58045"
"Line(02900)","PBS SALARY AND BENEFITS","U", , , , , ,"90","698608","162483"
"Line(03000)","PBS SALARY AND BENEFITS","U", , , , , ,"90","672895","152440"
"Line(03100)","PBS SALARY AND BENEFITS","U", , , , , ,"90","151120","35298"
"Line(03200)","PBS SALARY AND BENEFITS","U", , , , , ,"90","126424","27839"
"Line(03300)","PBS SALARY AND BENEFITS","U", , , , , ,"90","110642","25425"
"Line(03400)","PBS SALARY AND BENEFITS","U", , , , , ,"90","160487","37234"
"Line(03500)","PBS SALARY AND BENEFITS","U", , , , , ,"90","159582","40958"
"Line(03600)","PBS SALARY AND BENEFITS","U", , , , , ,"90","174592","40475"
"Line(03700)","PBS SALARY AND BENEFITS","U", , , , , ,"90","155030","36165"
"Line(03800)","PBS SALARY AND BENEFITS","U", , , , , ,"90","44518","11263"
"Line(03900)","PBS SALARY AND BENEFITS","U", , , , , ,"90","111160","23814"
"Line(04000)","PBS SALARY AND BENEFITS","U", , , , , ,"90","2464110","556737"
"Line(04100)","PBS SALARY AND BENEFITS","U", , , , , ,"90","131086","32148"
"Line(04200)","PBS SALARY AND BENEFITS","U", , , , , ,"90","119020","28731"
"Line(04300)","PBS SALARY AND BENEFITS","U", , , , , ,"90","1040633","247491"
"Line(04400)","PBS SALARY AND BENEFITS","U", , , , , ,"90","439696","99155"
"Line(04500)","PBS SALARY AND BENEFITS","U", , , , , ,"90","890528","190466"
"Line(04600)","PBS SALARY AND BENEFITS","U", , , , , ,"91","161175","37903"
"Line(04700)","PBS SALARY AND BENEFITS","U", , , , , ,"91","12074","2414"
"Line(04800)","PBS SALARY AND BENEFITS","U", , , , , ,"94","153129","28354"
"Line(04900)","PBS SALARY AND BENEFITS","U", , , , , ,"105","413389","82328"
"Line(05000)","PBS SALARY AND BENEFITS","U", , , , , ,"106","244719","46164"
"Line(05100)","PBS SALARY AND BENEFITS","U", , , , , ,"112","9816","1620"
"Line(05200)","PBS SALARY AND BENEFITS","U", , , , , ,"44", ,"49"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000W0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000W0)","Entity[562588] Report(A6000W0[00000])","Entity[562588] Report(A6000W0[00100])", ,"Entity[562588] Report(A6000W0[00300])","Entity[562588] Report(A6000W0[00400])", , ,"Entity[562588] Report(A6000W0[00700])","Entity[562588] Report(A6000W0[00800])"
"Line(00100)","PATHOLOGY MANAGER SALARY","W", ,"60","77817", , ,"5","157202"
"Line(00200)","PATHOLOGY MANAGER SALARY","W", ,"60","65643"
"Line(00300)","PATHOLOGY MANAGER SALARY","W", ,"194","13742"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000X0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000X0)","Entity[562588] Report(A6000X0[00000])","Entity[562588] Report(A6000X0[00100])", ,"Entity[562588] Report(A6000X0[00300])", ,"Entity[562588] Report(A6000X0[00500])", ,"Entity[562588] Report(A6000X0[00700])", ,"Entity[562588] Report(A6000X0[00900])"
"Line(00100)","PATHOLOGY MANAGER OTHER EXPENSE","X", ,"60", ,"2266", ,"5", ,"4578"
"Line(00200)","PATHOLOGY MANAGER OTHER EXPENSE","X", ,"60", ,"1911"
"Line(00300)","PATHOLOGY MANAGER OTHER EXPENSE","X", ,"194", ,"401"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000Y0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000Y0)","Entity[562588] Report(A6000Y0[00000])","Entity[562588] Report(A6000Y0[00100])", ,"Entity[562588] Report(A6000Y0[00300])","Entity[562588] Report(A6000Y0[00400])", , ,"Entity[562588] Report(A6000Y0[00700])","Entity[562588] Report(A6000Y0[00800])"
"Line(00100)","ALLIED HEALTH EDUCATION SALARY","Y", ,"23","39155", , ,"5","39155"
"Line(00200)","ALLIED HEALTH EDUCATION SALARY","Y", ,"23","58793", , ,"15","58793"
"Line(00300)","ALLIED HEALTH EDUCATION SALARY","Y", ,"23","106431", , ,"55","106431"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A6000Z0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A6000Z0)","Entity[562588] Report(A6000Z0[00000])","Entity[562588] Report(A6000Z0[00100])", ,"Entity[562588] Report(A6000Z0[00300])", ,"Entity[562588] Report(A6000Z0[00500])", ,"Entity[562588] Report(A6000Z0[00700])", ,"Entity[562588] Report(A6000Z0[00900])"
"Line(00100)","ALLIED HEALTH EDU OTH EXP","Z", ,"23", ,"7920", ,"5", ,"7920"
"Line(00200)","ALLIED HEALTH EDU OTH EXP","Z", ,"23", ,"11892", ,"15", ,"11892"
"Line(00300)","ALLIED HEALTH EDU OTH EXP","Z", ,"23", ,"21527", ,"55", ,"21527"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 562588"," Report A600AA0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[562588] Report(A600AA0)","Entity[562588] Report(A600AA0[00000])","Entity[562588] Report(A600AA0[00100])", ,"Entity[562588] Report(A600AA0[00300])","Entity[562588] Report(A600AA0[00400])", , ,"Entity[562588] Report(A600AA0[00700])","Entity[562588] Report(A600AA0[00800])"
"Line(00100)","TEACHING PHYSICIAN SALARY","AA", ,"22","14127789", , ,"5","145316"
"Line(00200)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"31","1234"
"Line(00300)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"50","1661484"
"Line(00400)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"53","1081685"
"Line(00500)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"53","68732"
"Line(00600)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"54","2178852"
"Line(00700)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"55","14352"
"Line(00800)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"56","83199"
"Line(00900)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"59","210520"
"Line(01000)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"60","109571"
"Line(01100)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"60","298692"
"Line(01200)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"65","460250"
"Line(01300)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"69","285082"
"Line(01400)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"70","61341"
"Line(01500)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","4664638"
"Line(01600)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","111061"
"Line(01700)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","238340"
"Line(01800)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","344524"
"Line(01900)","TEACHING PHYSICIAN SALARY","AA", , , , , ,"90","68290"
