"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A000000 ","-------------","-------------","-----------",""
"Line(00200)","TRANSPLANT RECLASS","AK", ,"108", ,"1940"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AL0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AL0)","Entity[572966] Report(A600AL0[00000])","Entity[572966] Report(A600AL0[00100])", ,"Entity[572966] Report(A600AL0[00300])","Entity[572966] Report(A600AL0[00400])","Entity[572966] Report(A600AL0[00500])", ,"Entity[572966] Report(A600AL0[00700])","Entity[572966] Report(A600AL0[00800])","Entity[572966] Report(A600AL0[00900])"
"Line(00100)","PFW INPT PT A NURSE PRACTIONER","AL", ,"18","854582","142772", ,"194","854582","142772"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AM0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AM0)","Entity[572966] Report(A600AM0[00000])","Entity[572966] Report(A600AM0[00100])", ,"Entity[572966] Report(A600AM0[00300])", ,"Entity[572966] Report(A600AM0[00500])", ,"Entity[572966] Report(A600AM0[00700])", ,"Entity[572966] Report(A600AM0[00900])"
"Line(00100)","DISTINCT OBS DEPRECIATION","AM", ,"92", ,"62089", ,"30", ,"62089"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AN0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AN0)","Entity[572966] Report(A600AN0[00000])","Entity[572966] Report(A600AN0[00100])", ,"Entity[572966] Report(A600AN0[00300])","Entity[572966] Report(A600AN0[00400])","Entity[572966] Report(A600AN0[00500])", ,"Entity[572966] Report(A600AN0[00700])","Entity[572966] Report(A600AN0[00800])","Entity[572966] Report(A600AN0[00900])"
"Line(00100)","RESEARCH ADMIN","AN", ,"5","446882","82063", ,"191","446882","82063"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AO0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AO0)","Entity[572966] Report(A600AO0[00000])","Entity[572966] Report(A600AO0[00100])", ,"Entity[572966] Report(A600AO0[00300])", ,"Entity[572966] Report(A600AO0[00500])", ,"Entity[572966] Report(A600AO0[00700])", ,"Entity[572966] Report(A600AO0[00900])"
"Line(00100)","PILOT RESEARCH AWARDS","AO", ,"191", ,"237538", ,"191", ,"413210"
"Line(00200)","PILOT RESEARCH AWARDS","AO", ,"191", ,"175672"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AP0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AP0)","Entity[572966] Report(A600AP0[00000])","Entity[572966] Report(A600AP0[00100])", ,"Entity[572966] Report(A600AP0[00300])", ,"Entity[572966] Report(A600AP0[00500])", ,"Entity[572966] Report(A600AP0[00700])", ,"Entity[572966] Report(A600AP0[00900])"
"Line(00100)","DOS RESEARCH SEED GRANT","AP", ,"191", ,"200265", ,"18", ,"200265"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AQ0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AQ0)","Entity[572966] Report(A600AQ0[00000])","Entity[572966] Report(A600AQ0[00100])", ,"Entity[572966] Report(A600AQ0[00300])", ,"Entity[572966] Report(A600AQ0[00500])", ,"Entity[572966] Report(A600AQ0[00700])", ,"Entity[572966] Report(A600AQ0[00900])"
"Line(00100)","EL RIO PROPERTY TAX","AQ", ,"14", ,"7632", ,"7", ,"7632"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A600AR0 ","-------------","-------------","-----------",""
"","","CODE","","","","","","","","","A-7"
"","EXPLANATION OF RECLASSIFICATION(S)","-1","COST CENTER","LINE #","SALARY","OTHER","COST CENTER","LINE #","SALARY","OTHER","Ref."
"","","1","2","3","4","5","6","7","8","9","10"
"Entity[572966] Report(A600AR0)","Entity[572966] Report(A600AR0[00000])","Entity[572966] Report(A600AR0[00100])", ,"Entity[572966] Report(A600AR0[00300])","Entity[572966] Report(A600AR0[00400])","Entity[572966] Report(A600AR0[00500])", ,"Entity[572966] Report(A600AR0[00700])","Entity[572966] Report(A600AR0[00800])","Entity[572966] Report(A600AR0[00900])"
"Line(00100)","INVESTIGATIONAL PHARMACY STAFF","AR", ,"191","508892","98817", ,"15","508892","98817"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A700001 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[572966] Report(A700001)", ,"Entity[572966] Report(A700001[00100])","Entity[572966] Report(A700001[00200])", ,"Entity[572966] Report(A700001[00400])","Entity[572966] Report(A700001[00500])","Entity[572966] Report(A700001[00600])"
"Line(00100)", ,"84566514","7302227", ,"7302227", ,"91868741"
"Line(00200)", ,"6293040","909979", ,"909979", ,"7203019"
"Line(00300)", ,"951023663","31004915", ,"31004915", ,"982028578"
"Line(00500)", ,"651593647","28177454", ,"28177454", ,"679771101"
"Line(00600)", ,"418436640","53149197", ,"53149197","4018266","467567571"
"Line(00700)", ,"89081392","2349928", ,"2349928","318851","91112469"
"Line(00800)", ,"2147483647","122893700", ,"122893700","4337117","2147483647"
"Line(00900)", ,"38470986", , , , ,"38470986"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A700003 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[572966] Report(A700003)", ,"Entity[572966] Report(A700003[00100])","Entity[572966] Report(A700003[00200])","Entity[572966] Report(A700003[00300])","Entity[572966] Report(A700003[00400])","Entity[572966] Report(A700003[00500])", , ,"Entity[572966] Report(A700003[00800])","Entity[572966] Report(A700003[00900])","Entity[572966] Report(A700003[01000])","Entity[572966] Report(A700003[01100])","Entity[572966] Report(A700003[01200])", , ,"Entity[572966] Report(A700003[01500])"
"Line(00100)", ,"746653473","38470986","708182487","0","1959192", , ,"1959192","19726890", ,"522148","1959192", , ,"22208230"
"Line(00101)", ,"8273297", ,"8273297","0","22891", , ,"22891","541694", , ,"22891", , ,"564585"
"Line(00102)", ,"202213586", ,"202213586","0","559422", , ,"559422","5690542", , ,"559422", , ,"6249964"
"Line(00103)", ,"9968448", ,"9968448","0","27580", , ,"27580", ,"2128794", ,"27580", , ,"2156374"
"Line(00104)", ,"14393763", ,"14393763","0","39819", , ,"39819","379521", , ,"39819", , ,"419340"
"Line(00200)", ,"1238451141", ,"1238451141","1","3426174", , ,"3426174","87431833", , ,"3426174", , ,"90858007"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572966"," Report A800000 ","-------------","-------------","-----------",""
"","DESCRIPTION (1)","","","WORKSHEET A TO/FROM WHICH","","Wkst."
"","","","","THE AMOUNT IS TO BE ADJUSTED","","A-7"
"","","BASIS/CODE (2)","AMOUNT","COST CENTER","LINE #","Ref."
"","","1","2","3","4","5"
"Entity[572966] Report(A800000)","Entity[572966] Report(A800000[00000])","Entity[572966] Report(A800000[00100])","Entity[572966] Report(A800000[00200])","Entity[572966] Report(A800000[00300])","Entity[572966] Report(A800000[00400])","Entity[572966] Report(A800000[00500])"
"Line(01000)", , ,"-79555147"
"Line(03300)","NONREIMBURSABLE PAYROLL","A","-125161","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03301)","NONREIMBURSABLE PAYROLL","A","-107778","ADMITTING","5"
"Line(03302)","NONREIMBURSABLE PAYROLL","A","-106399","A&G - NON RESEARCH","5"
"Line(03303)","NONREIMBURSABLE PAYROLL","A","-81699","OPERATION OF PLANT","7"
"Line(03304)","NONREIMBURSABLE PAYROLL","A","-681569","NURSING ADMINISTRATION","13"
"Line(03305)","NONREIMBURSABLE PAYROLL","A","-75011","AMBULATORY ADMIN","18"
"Line(03306)","NONREIMBURSABLE PAYROLL","A","-54335","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03307)","NONREIMBURSABLE PAYROLL","A","-273320","LABORATORY ADMIN","18"
"Line(03308)","NONREIMBURSABLE PAYROLL","A","-122284","SURGERY ADMIN","18"
"Line(03309)","NONREIMBURSABLE PAYROLL","A","-257202","SURGERY SERVICES","18"
"Line(03310)","NONREIMBURSABLE PAYROLL","A","-1349581","NEONATOLOGY ADMIN","18"
"Line(03311)","NONREIMBURSABLE PAYROLL","A","-250776","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03312)","NONREIMBURSABLE PAYROLL","A","-114030","NEUROSURGERY ADMIN","18"
"Line(03313)","NONREIMBURSABLE PAYROLL","A","-311701","CRITICAL CARE ADMIN","18"
"Line(03314)","NONREIMBURSABLE PAYROLL","A","-145795","ANESTHESIOLOGY ADMIN","18"
"Line(03315)","NONREIMBURSABLE PAYROLL","A","-171375","ANCILLARY ADMINISTRATION","18"
"Line(03316)","NONREIMBURSABLE PAYROLL","A","-28929","ADULTS & PEDIATRICS","30"
"Line(03317)","NONREIMBURSABLE PAYROLL","A","-60","ANESTHESIOLOGY","53"
"Line(03318)","NONREIMBURSABLE PAYROLL","A","-238379","LABORATORY","60"
"Line(03319)","NONREIMBURSABLE PAYROLL","A","-87735","RESPIRATORY THERAPY","65"
"Line(03320)","NONREIMBURSABLE PAYROLL","A","-200524","PHYSICAL THERAPY","66"
"Line(03321)","NONREIMBURSABLE PAYROLL","A","-229980","IMMUNOLOGY","76"
"Line(03322)","NONREIMBURSABLE PAYROLL","A","-962977","CLINIC","90"
"Line(03325)","EMPLOYEE HEALTH CLINIC INCOME","B","-346757","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03326)","OTHER RESEARCH","B","-155366","PHARMACY","15"
"Line(03327)","OTHER RESEARCH","B","-1472","NUTRITION AND GI ADMIN","18"
"Line(03328)","OTHER RESEARCH","B","-1135","SURGERY ADMIN","18"
"Line(03329)","OTHER RESEARCH","B","-2319","PSYCHOLOGY ADMIN","18"
"Line(03330)","OTHER RESEARCH","B","-2475","IMMUNOLOGY","76"
"Line(03331)","OTHER RESEARCH","B","-1389","CLINIC","90"
"Line(03332)","VENDED SERVICE REVENUE - SLEH","B","-117888","A&G - NON RESEARCH","5"
"Line(03333)","VENDED SERVICE REVENUE - SLEH","B","-407410","NURSING ADMINISTRATION","13"
"Line(03334)","VENDED SERVICE REVENUE - SLEH","B","-162975","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03335)","VENDED SERVICE REVENUE","B","-2000","ADMITTING","5"
"Line(03336)","VENDED SERVICE REVENUE","A","-237668","EMERGENCY","91"
"Line(03337)","VENDED SERVICE REVENUE","B","-916","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03338)","VENDED SERVICE REVENUE","B","-21630","DIETARY","10"
"Line(03339)","VENDED SERVICE REVENUE","B","-18378","CAFETERIA","11"
"Line(03340)","VENDED SERVICE REVENUE","B","-152440","LABORATORY ADMIN","18"
"Line(03341)","VENDED SERVICE REVENUE","B","-70","ANESTHESIOLOGY","53"
"Line(03342)","VENDED SERVICE REVENUE","B","-35695","PHYSICAL THERAPY","66"
"Line(03343)","VENDED SERVICE REVENUE","B","-86642","NUTRITIONAL SUPPORT","76"
"Line(03344)","VENDED SERVICE REVENUE","B","-23750","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03345)","NONPATIENT OPERATING INCOME","B","-8348","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03346)","NONPATIENT OPERATING INCOME","B","-986","MATERIALS MANAGEMENT","5"
"Line(03347)","NONPATIENT OPERATING INCOME","B","-350","ADMITTING","5"
"Line(03348)","NONPATIENT OPERATING INCOME","B","-24898","A&G - NON RESEARCH","5"
"Line(03349)","NONPATIENT OPERATING INCOME","B","-1711","MAINTENANCE & REPAIRS","6"
"Line(03350)","NONPATIENT OPERATING INCOME","B","-11030","DIETARY","10"
"Line(03351)","NONPATIENT OPERATING INCOME","A","-9157","NURSING ADMINISTRATION","13"
"Line(03352)","NONPATIENT OPERATING INCOME","B","-172422","PHARMACY","15"
"Line(03353)","NONPATIENT OPERATING INCOME","B","-5701","MEDICAL RECORDS & LIBRARY","16"
"Line(03354)","NONPATIENT OPERATING INCOME","B","-449640","LABORATORY ADMIN","18"
"Line(03355)","NONPATIENT OPERATING INCOME","B","-127821","OB/GYN ADMIN","18"
"Line(03356)","NONPATIENT OPERATING INCOME","B","-10401","ADULTS & PEDIATRICS","30"
"Line(03357)","NONPATIENT OPERATING INCOME","B","-3061","RADIOLOGY-DIAGNOSTIC","54"
"Line(03358)","NONPATIENT OPERATING INCOME","B","-843","CARDIAC CATHETERIZATION","59"
"Line(03359)","NONPATIENT OPERATING INCOME","B","-398203","LABORATORY","60"
"Line(03360)","NONPATIENT OPERATING INCOME","B","-124663","PHYSICAL THERAPY","66"
"Line(03361)","NONPATIENT OPERATING INCOME","B","-39492","SPEECH PATHOLOGY","68"
"Line(03362)","NONPATIENT OPERATING INCOME","B","-875","ELECTROCARDIOLOGY","69"
"Line(03363)","NONPATIENT OPERATING INCOME","B","-2008","ELECTROENCEPHALOGRAPHY","70"
"Line(03364)","NONPATIENT OPERATING INCOME","B","-20535","NUTRITIONAL SUPPORT","76"
"Line(03365)","NONPATIENT OPERATING INCOME","B","-25","IMMUNOLOGY","76"
"Line(03366)","NONPATIENT OPERATING INCOME","B","-14488","BONE MARROW TRANSPLANT","76"
"Line(03367)","NONPATIENT OPERATING INCOME","B","-4500","CLINIC","90"
"Line(03368)","NONPATIENT OPERATING INCOME","B","-4800","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03369)","NONPATIENT OPERATING INCOME","B","-9780","EMERGENCY","91"
"Line(03370)","RENTAL INCOME - NON-SUBSIDIARY","B","-3900","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03371)","EQUIPMENT RENTAL INCOME","B","-895","DIETARY","10"
"Line(03372)","EQUIPMENT RENTAL INCOME","B","9575","NUTRITIONAL SUPPORT","76"
"Line(03373)","EQUIPMENT RENTAL INCOME","B","-93078","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03374)","FOOD COURT REVENUE","B","-895","DIETARY","10"
"Line(03375)","FOOD COURT REVENUE","A","-2606980","CAFETERIA","11"
"Line(03376)","CLEAN CLAIMS INTEREST- NON TCHP","B","-912611","A&G - ALL OTHER","5"
"Line(03377)","HEALTH CENTER FACILTIY FEE","B","-21600","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03378)","CONFERENCE REGISTRATION REVENUE","B","3750","A&G - ALL OTHER","5"
"Line(03379)","CONFERENCE REGISTRATION REVENUE","B","-1200","NURSING ADMINISTRATION","13"
"Line(03380)","CONFERENCE REGISTRATION REVENUE","B","-785","RESPIRATORY THERAPY","65"
"Line(03381)","CONFERENCE REGISTRATION REVENUE","B","-125731","PHYSICAL THERAPY","66"
"Line(03382)","RETAIL AND SUITE REVENUE","B","-14","DIETARY","10"
"Line(03383)","RETAIL AND SUITE REVENUE","B","-30","PHYSICAL THERAPY","66"
"Line(03386)","PARKING GARAGE INCOME","B","-1867442","CAP REL COSTS-BLDG & FIXT","1","9"
"Line(03387)","PARKING GARAGE INCOME","B","-226111","CAPITAL REL COST - FEIGIN/NRI","1","9"
"Line(03388)","PARKING GARAGE INCOME","B","-41462","CAP REL COSTS - MEYER","1","9"
"Line(03389)","PARKING GARAGE INCOME","B","-47681","CAP REL COSTS-MVBLE EQUIP","2","9"
"Line(03390)","PARKING GARAGE INCOME","B","-579231","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03391)","PARKING GARAGE INCOME","B","-3282","NONPATIENT TELEPHONES","5"
"Line(03392)","PARKING GARAGE INCOME","B","-24329","DATA PROCESSING","5"
"Line(03393)","PARKING GARAGE INCOME","B","-9241","MATERIALS MANAGEMENT","5"
"Line(03394)","PARKING GARAGE INCOME","B","-93689","ADMITTING","5"
"Line(03395)","PARKING GARAGE INCOME","B","-77818","CASHIERING  ACCOUNTS","5"
"Line(03396)","PARKING GARAGE INCOME","B","-15204","A&G - NON RESEARCH","5"
"Line(03397)","PARKING GARAGE INCOME","B","-957","A&G - RESEARCH","5"
"Line(03398)","PARKING GARAGE INCOME","B","-145824","A&G - ALL OTHER","5"
"Line(03399)","PARKING GARAGE INCOME","B","-2459","A&G - WEST CAMPUS","5"
"Line(03400)","PARKING GARAGE INCOME","B","-305","A&G - PAVILION FOR WOMEN","5"
"Line(03401)","PARKING GARAGE INCOME","B","-7193","MAINTENANCE & REPAIRS","6"
"Line(03402)","PARKING GARAGE INCOME","B","-4481572","OPERATION OF PLANT","7"
"Line(03403)","PARKING GARAGE INCOME","B","-1548","OPER OF PLANT - FEIGIN/NRI","7"
"Line(03404)","PARKING GARAGE INCOME","B","-40557","HOUSEKEEPING","9"
"Line(03405)","PARKING GARAGE INCOME","B","-5177","HOUSEKEEPING - FEIGIN/NRI","9"
"Line(03406)","PARKING GARAGE INCOME","B","-10324","DIETARY","10"
"Line(03407)","PARKING GARAGE INCOME","B","-3396","CAFETERIA","11"
"Line(03408)","PARKING GARAGE INCOME","B","-29489","NURSING ADMINISTRATION","13"
"Line(03409)","PARKING GARAGE INCOME","B","-7990","CENTRAL SERVICES & SUPPLY","14"
"Line(03410)","PARKING GARAGE INCOME","B","-37229","PHARMACY","15"
"Line(03411)","PARKING GARAGE INCOME","B","-18963","MEDICAL RECORDS & LIBRARY","16"
"Line(03412)","PARKING GARAGE INCOME","B","-5091","SOCIAL SERVICE","17"
"Line(03413)","PARKING GARAGE INCOME","B","-589","AMBULATORY ADMIN","18"
"Line(03414)","PARKING GARAGE INCOME","B","-2369","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03415)","PARKING GARAGE INCOME","B","-2071","LABORATORY ADMIN","18"
"Line(03416)","PARKING GARAGE INCOME","B","-8","PULMONARY ADMIN","18"
"Line(03417)","PARKING GARAGE INCOME","B","-436","PM&R ADMIN","18"
"Line(03418)","PARKING GARAGE INCOME","B","-1398","CARDIOLOGY ADMIN","18"
"Line(03419)","PARKING GARAGE INCOME","B","-169","RHEUMATOLOGY ADMIN","18"
"Line(03420)","PARKING GARAGE INCOME","B","-475","SURGERY ADMIN","18"
"Line(03421)","PARKING GARAGE INCOME","B","-2407","SURGERY SERVICES","18"
"Line(03422)","PARKING GARAGE INCOME","B","-6","MEYER CENTER ADMIN","18"
"Line(03423)","PARKING GARAGE INCOME","B","-327","OTOLARYNGOLOGY ADMIN","18"
"Line(03424)","PARKING GARAGE INCOME","B","-157","OPTHALMOLOGY ADMIN","18"
"Line(03425)","PARKING GARAGE INCOME","B","-752","NEUROLOGY ADMIN","18"
"Line(03426)","PARKING GARAGE INCOME","B","-169","DERMATOLOGY ADMIN","18"
"Line(03427)","PARKING GARAGE INCOME","B","-112","ADOLESCENT SPORTS MED ADMIN","18"
"Line(03428)","PARKING GARAGE INCOME","B","-10471","NEONATOLOGY ADMIN","18"
"Line(03429)","PARKING GARAGE INCOME","B","-353","HEMATOLOGY & ONCOLOGY ADMIN","18"
"Line(03430)","PARKING GARAGE INCOME","B","-136","NEUROSURGERY ADMIN","18"
"Line(03431)","PARKING GARAGE INCOME","B","-192","PEDIATRICS ADMIN","18"
"Line(03432)","PARKING GARAGE INCOME","B","-169","TRANSPLANT SERVICES ADMIN","18"
"Line(03433)","PARKING GARAGE INCOME","B","-884","CRITICAL CARE ADMIN","18"
"Line(03434)","PARKING GARAGE INCOME","B","-21","ANESTHESIOLOGY ADMIN","18"
"Line(03435)","PARKING GARAGE INCOME","B","-353","OB/GYN ADMIN","18"
"Line(03436)","PARKING GARAGE INCOME","B","-110","EMERGENCY MEDICINE ADMIN","18"
"Line(03437)","PARKING GARAGE INCOME","B","-1587","PSYCHOLOGY ADMIN","18"
"Line(03438)","PARKING GARAGE INCOME","B","-831","ANCILLARY ADMINISTRATION","18"
"Line(03439)","PARKING GARAGE INCOME","B","-685","FETAL CENTER ADMIN","18"
"Line(03440)","PARKING GARAGE INCOME","B","-60","COMMUNITY CLINIC ADMIN","18"
"Line(03441)","PARKING GARAGE INCOME","B","-616","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03442)","PARKING GARAGE INCOME","B","-125878","ADULTS & PEDIATRICS","30"
"Line(03443)","PARKING GARAGE INCOME","B","-33106","PICU","31"
"Line(03444)","PARKING GARAGE INCOME","B","-45106","NICU","31"
"Line(03445)","PARKING GARAGE INCOME","B","-15961","CVICU","31"
"Line(03446)","PARKING GARAGE INCOME","B","-22468","OPERATING ROOM","50"
"Line(03447)","PARKING GARAGE INCOME","B","-12212","RECOVERY ROOM","51"
"Line(03448)","PARKING GARAGE INCOME","B","-17616","DELIVERY ROOM & LABOR ROOM","52"
"Line(03449)","PARKING GARAGE INCOME","B","-2614","ANESTHESIOLOGY","53"
"Line(03450)","PARKING GARAGE INCOME","B","-18159","RADIOLOGY-DIAGNOSTIC","54"
"Line(03451)","PARKING GARAGE INCOME","B","-2481","CT SCAN","57"
"Line(03452)","PARKING GARAGE INCOME","B","-3374","MRI","58"
"Line(03453)","PARKING GARAGE INCOME","B","-1920","CARDIAC CATHETERIZATION","59"
"Line(03454)","PARKING GARAGE INCOME","B","-35789","LABORATORY","60"
"Line(03455)","PARKING GARAGE INCOME","B","-4209","WHOLE BLOOD & PACKED RED BLOOD CELL","62"
"Line(03456)","PARKING GARAGE INCOME","B","-26358","RESPIRATORY THERAPY","65"
"Line(03457)","PARKING GARAGE INCOME","B","-16174","PHYSICAL THERAPY","66"
"Line(03458)","PARKING GARAGE INCOME","B","-3727","SPEECH PATHOLOGY","68"
"Line(03459)","PARKING GARAGE INCOME","B","-4177","ELECTROCARDIOLOGY","69"
"Line(03460)","PARKING GARAGE INCOME","B","-7797","ELECTROENCEPHALOGRAPHY","70"
"Line(03461)","PARKING GARAGE INCOME","B","-5441","RENAL DIALYSIS","74"
"Line(03462)","PARKING GARAGE INCOME","B","-4149","NUTRITIONAL SUPPORT","76"
"Line(03463)","PARKING GARAGE INCOME","B","-1638","IMMUNOLOGY","76"
"Line(03464)","PARKING GARAGE INCOME","B","-182","PHERESIS","76"
"Line(03465)","PARKING GARAGE INCOME","B","-2222","INFUSION CENTER","76"
"Line(03466)","PARKING GARAGE INCOME","B","-663","BONE MARROW TRANSPLANT","76"
"Line(03467)","PARKING GARAGE INCOME","B","-619","FETAL CENTER","76"
"Line(03468)","PARKING GARAGE INCOME","B","-39500","CLINIC","90"
"Line(03469)","PARKING GARAGE INCOME","B","-6181","HOSPITAL BASED HEALTH CENTERS","90"
"Line(03470)","PARKING GARAGE INCOME","B","-30278","EMERGENCY","91"
"Line(03471)","PARKING GARAGE INCOME","B","-3947","OBSERVATION BEDS-DISTINCT","92"
"Line(03472)","PARKING GARAGE INCOME","B","-314","HOME PROGRAM DIALYSIS","94"
"Line(03473)","PARKING GARAGE INCOME","B","-6571","AMBULANCE SERVICES","95"
"Line(03474)","PARKING GARAGE INCOME","B","-183","KIDNEY ACQUISITION","105"
"Line(03475)","PARKING GARAGE INCOME","B","-357","HEART ACQUISITION","106"
"Line(03476)","PARKING GARAGE INCOME","B","-424","LIVER ACQUISITION","107"
"Line(03477)","PARKING GARAGE INCOME","B","-528","LUNG ACQUISITION","108"
"Line(03480)","GRANT INCOME","B","-296804","ADMITTING","5"
"Line(03481)","GRANT INCOME","B","-88599","A&G - NON RESEARCH","5"
"Line(03482)","GRANT INCOME","B","-49700","PSYCHOLOGY ADMIN","18"
"Line(03483)","GRANT INCOME","B","-175284","IMMUNOLOGY","76"
"Line(03484)","GRANT INCOME","B","41875","CLINIC","90"
"Line(03485)","RESTRICTED FUND EXPENSE","A","2868407","A&G - NON RESEARCH","5"
"Line(03486)","RESTRICTED FUND EXPENSE","A","-346","A&G - ALL OTHER","5"
"Line(03487)","RESTRICTED FUND EXPENSE","A","-33","A&G - WEST CAMPUS","5"
"Line(03488)","RESTRICTED FUND EXPENSE","A","-25","A&G - PAVILION FOR WOMEN","5"
"Line(03489)","RESTRICTED FUND EXPENSE","A","-12227","MAINTENANCE & REPAIRS","6"
"Line(03490)","RESTRICTED FUND EXPENSE","A","-8","OPERATION OF PLANT","7"
"Line(03491)","RESTRICTED FUND EXPENSE","A","-166","NURSING ADMINISTRATION","13"
"Line(03492)","RESTRICTED FUND EXPENSE","A","-10","MEDICAL RECORDS & LIBRARY","16"
"Line(03493)","RESTRICTED FUND EXPENSE","A","-53","DIAGNOSTIC IMAGING ADMIN","18"
"Line(03494)","RESTRICTED FUND EXPENSE","A","41","LABORATORY ADMIN","18"
"Line(03495)","RESTRICTED FUND EXPENSE","A","-16326","CARDIOLOGY ADMIN","18"
