"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A000000 ","-------------","-------------","-----------",""
"Line(04800)","PTO EXPENSE","AH", ,"60","3909"
"Line(04900)","PTO EXPENSE","AH", ,"65","100016"
"Line(05000)","PTO EXPENSE","AH", ,"66","51661"
"Line(05100)","PTO EXPENSE","AH", ,"69","21034"
"Line(05200)","PTO EXPENSE","AH", ,"71","6647"
"Line(05300)","PTO EXPENSE","AH", ,"74","19372"
"Line(05400)","PTO EXPENSE","AH", ,"75","66764"
"Line(05500)","PTO EXPENSE","AH", ,"76","2730"
"Line(05600)","PTO EXPENSE","AH", ,"76","941"
"Line(05700)","PTO EXPENSE","AH", ,"76","54007"
"Line(05800)","PTO EXPENSE","AH", ,"77","4676"
"Line(05900)","PTO EXPENSE","AH", ,"90","23892"
"Line(06000)","PTO EXPENSE","AH", ,"90","76019"
"Line(06100)","PTO EXPENSE","AH", ,"90","63502"
"Line(06200)","PTO EXPENSE","AH", ,"90","139042"
"Line(06300)","PTO EXPENSE","AH", ,"90","367695"
"Line(06400)","PTO EXPENSE","AH", ,"90","9935"
"Line(06500)","PTO EXPENSE","AH", ,"90","650"
"Line(06600)","PTO EXPENSE","AH", ,"90","39561"
"Line(06700)","PTO EXPENSE","AH", ,"90","11027"
"Line(06800)","PTO EXPENSE","AH", ,"90","55496"
"Line(06900)","PTO EXPENSE","AH", ,"90","4031"
"Line(07000)","PTO EXPENSE","AH", ,"90","14727"
"Line(07100)","PTO EXPENSE","AH", ,"90","997"
"Line(07200)","PTO EXPENSE","AH", ,"90","94676"
"Line(07300)","PTO EXPENSE","AH", ,"90","32028"
"Line(07400)","PTO EXPENSE","AH", ,"90","33055"
"Line(07500)","PTO EXPENSE","AH", ,"90","36107"
"Line(07600)","PTO EXPENSE","AH", ,"90","15559"
"Line(07700)","PTO EXPENSE","AH", ,"90","10484"
"Line(07800)","PTO EXPENSE","AH", ,"90","50117"
"Line(07900)","PTO EXPENSE","AH", ,"90","6723"
"Line(08000)","PTO EXPENSE","AH", ,"90","585"
"Line(08100)","PTO EXPENSE","AH", ,"90","1075"
"Line(08200)","PTO EXPENSE","AH", ,"90","4664"
"Line(08300)","PTO EXPENSE","AH", ,"91","186444"
"Line(08400)","PTO EXPENSE","AH", ,"91","64983"
"Line(08500)","PTO EXPENSE","AH", ,"91","27016"
"Line(08600)","PTO EXPENSE","AH", ,"91","5592"
"Line(08700)","PTO EXPENSE","AH", ,"92","26557"
"Line(08800)","PTO EXPENSE","AH", ,"92","12398"
"Line(08900)","PTO EXPENSE","AH", ,"95","87051"
"Line(09000)","PTO EXPENSE","AH", ,"105","44563"
"Line(09100)","PTO EXPENSE","AH", ,"106","5577"
"Line(09200)","PTO EXPENSE","AH", ,"107","9836"
"Line(09300)","PTO EXPENSE","AH", ,"190","116"
"Line(09400)","PTO EXPENSE","AH", ,"191","227097"
"Line(09500)","PTO EXPENSE","AH", ,"192","115838"
"Line(09600)","PTO EXPENSE","AH", ,"192","596"
"Line(09700)","PTO EXPENSE","AH", ,"194","8959"
"Line(09800)","PTO EXPENSE","AH", ,"194","15023"
"Line(09900)","PTO EXPENSE","AH", ,"194","30473"
"Line(10000)","PTO EXPENSE","AH", ,"194","4197"
"Line(10100)","PTO EXPENSE","AH", ,"194","6315"
"Line(10200)","PTO EXPENSE","AH", ,"194","880"
"Line(10300)","PTO EXPENSE","AH", ,"194","14431"
"Line(10400)","PTO EXPENSE","AH", ,"194","10261"
"Line(10500)","PTO EXPENSE","AH", ,"194","3360"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A700001 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[572851] Report(A700001)", ,"Entity[572851] Report(A700001[00100])","Entity[572851] Report(A700001[00200])", ,"Entity[572851] Report(A700001[00400])","Entity[572851] Report(A700001[00500])","Entity[572851] Report(A700001[00600])"
"Line(00100)", ,"5362034","5285000", ,"5285000", ,"10647034"
"Line(00200)", ,"6756508","332674", ,"332674", ,"7089182"
"Line(00300)", ,"694425966", , , ,"12173346","682252620"
"Line(00400)", ,"10519190","47355609", ,"47355609", ,"57874799"
"Line(00500)", ,"295493394", , , ,"18761582","276731812"
"Line(00600)", ,"4969333", , , ,"659825","4309508"
"Line(00800)", ,"1017526425","52973283", ,"52973283","31594753","1038904955"
"Line(00900)", , , , , ,"-192224","192224"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A700003 ","-------------","-------------","-----------",""
"","","","","","Acquisitions","","","Disposals","","Fully"
"","","","","Beginning","","","","and","Ending","Depreciated"
"","","Description","","Balances","Purchases","Donation","Total","Retirements","Balance","Assets"
"","","","","1","2","3","4","5","6","7"
"Entity[572851] Report(A700003)", , , , ,"Entity[572851] Report(A700003[00400])", , , , ,"Entity[572851] Report(A700003[00900])", ,"Entity[572851] Report(A700003[01100])","Entity[572851] Report(A700003[01200])", , ,"Entity[572851] Report(A700003[01500])"
"Line(00100)", , , , ,"1", , , , ,"24408113", ,"2165385","1150633", , ,"27724131"
"Line(00200)", , , , , , , , , ,"39131912", ,"2782664","1246519", , ,"43161095"
"----------------","----------------","----------------","----------------","----------------","----------------"
"----------------","----------------","----------------","----------------","----------------","----------------"
 , , , , , 
 , , , , , 
"Schema: HCRIS TABLE: STRONG_DATA_2013","----------"," Entity 572851"," Report A800000 ","-------------","-------------","-----------",""
"","DESCRIPTION (1)","","","WORKSHEET A TO/FROM WHICH","","Wkst."
"","","","","THE AMOUNT IS TO BE ADJUSTED","","A-7"
"","","BASIS/CODE (2)","AMOUNT","COST CENTER","LINE #","Ref."
"","","1","2","3","4","5"
"Entity[572851] Report(A800000)","Entity[572851] Report(A800000[00000])","Entity[572851] Report(A800000[00100])","Entity[572851] Report(A800000[00200])","Entity[572851] Report(A800000[00300])","Entity[572851] Report(A800000[00400])","Entity[572851] Report(A800000[00500])"
"Line(00700)", ,"A","-26783","ADMINISTRATIVE & GENERAL","5"
"Line(01000)", , ,"-124934233"
"Line(01200)", , ,"20233528"
"Line(03301)","FILE 300.22 MARKETING/CONSULTING","A","-1511055","ADMINISTRATIVE & GENERAL","5"
"Line(03302)","FILE 300.22 MARKETING/CONSULTING","A","-9402","NURSING ADMINISTRATION","13"
"Line(03303)","FILE 300.22 MARKETING/CONSULTING","A","-200","SOCIAL SERVICE","17"
"Line(03304)","FILE 300.22 MARKETING/CONSULTING","A","-14522","NURSING SCHOOL","20"
"Line(03305)","FILE 300.22 MARKETING/CONSULTING","A","-1540","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03306)","FILE 300.22 MARKETING/CONSULTING","A","-1940","ADULTS & PEDIATRICS","30"
"Line(03307)","FILE 300.22 MARKETING/CONSULTING","A","-11846","OPERATING ROOM","50"
"Line(03308)","FILE 300.22 MARKETING/CONSULTING","A","-4220","DELIVERY ROOM & LABOR ROOM","52"
"Line(03309)","FILE 300.22 MARKETING/CONSULTING","A","-2031","CT SCAN","57"
"Line(03310)","FILE 300.22 MARKETING/CONSULTING","A","-2815","LABORATORY","60"
"Line(03311)","FILE 300.22 MARKETING/CONSULTING","A","-900","MENTAL HEALTH O/P CLINIC","90"
"Line(03312)","FILE 300.22 MARKETING/CONSULTING","A","-508","CLINIC - CHILD OP RESP CTR","90"
"Line(03313)","FILE 300.22 MARKETING/CONSULTING","A","-612447","CLINIC - ONCOLOGY","90"
"Line(03314)","FILE 300.22 MARKETING/CONSULTING","A","-3905","CLINIC - MYERS PARK","90"
"Line(03315)","FILE 300.22 MARKETING/CONSULTING","A","-15589","WOMENS INSTITUTE","90"
"Line(03316)","FILE 300.22 MARKETING/CONSULTING","A","-454","CMC SURGERY","90"
"Line(03317)","FILE 300.22 MARKETING/CONSULTING","A","-2513","PEDIATRIC ONCOLOGY","90"
"Line(03318)","FILE 300.22 MARKETING/CONSULTING","A","-4602","NEUROMUSCULAR (ALS) CENTER","90"
"Line(03319)","FILE 300.22 MARKETING/CONSULTING","A","-227","CHF CLINIC","90"
"Line(03320)","FILE 300.22 MARKETING/CONSULTING","A","-350","NEUROSCIENCE CLINIC","90"
"Line(03321)","FILE 300.22 MARKETING/CONSULTING","A","-5350","PAIN MANAGEMENT","90"
"Line(03322)","FILE 300.22 MARKETING/CONSULTING","A","-56","LIVER CLINIC","90"
"Line(03323)","FILE 300.22 MARKETING/CONSULTING","A","-98988","KIDNEY ACQUISITION","105"
"Line(03324)","FILE 300.22 MARKETING/CONSULTING","A","-60698","RESEARCH","191"
"Line(03325)","FILE 300.22 MARKETING/CONSULTING","A","-11203","PHYSICIANS PRIVATE OFFICES","192"
"Line(03326)","FILE 300.22 MARKETING/CONSULTING","A","-2215","WOMENS INST BALLANTYNE","192"
"Line(03327)","FILE 300.22 MARKETING/CONSULTING","A","-1435","OTHER NONREIMBURSABLE COST CENTERS","194"
"Line(03328)","FILE 300.22 MARKETING/CONSULTING","A","-4898","UNDERGRAD MEDED","194"
"Line(03329)","FILE 300.22 MARKETING/CONSULTING","A","-598","OTHER NONREIMBURSABLE COST CENTERS","194"
"Line(03330)","FILE 300.22 PATIENT ADJUSTMENTS","A","-1226","PHYSICIANS PRIVATE OFFICES","192"
"Line(03331)","FILE 300.22 CORP EVENT/RETREAT","A","-62216","ADMINISTRATIVE & GENERAL","5"
"Line(03332)","FILE 300.22 CORP EVENT/RETREAT","A","-101","HOUSEKEEPING","9"
"Line(03333)","FILE 300.22 CORP EVENT/RETREAT","A","-661","NURSING ADMINISTRATION","13"
"Line(03334)","FILE 300.22 CORP EVENT/RETREAT","A","-225","NURSING SCHOOL","20"
"Line(03335)","FILE 300.22 CORP EVENT/RETREAT","A","-2479","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03336)","FILE 300.22 CORP EVENT/RETREAT","A","-116","INTENSIVE CARE UNIT","31"
"Line(03337)","FILE 300.22 CORP EVENT/RETREAT","A","-116","PEDIATRIC INTENSIVE CARE UNIT","34"
"Line(03338)","FILE 300.22 CORP EVENT/RETREAT","A","-65","LABORATORY","60"
"Line(03339)","FILE 300.22 CORP EVENT/RETREAT","A","-201","MENTAL HEALTH O/P CLINIC","90"
"Line(03340)","FILE 300.22 CORP EVENT/RETREAT","A","-116","CLINIC - ONCOLOGY","90"
"Line(03341)","FILE 300.22 CORP EVENT/RETREAT","A","-1907","CLINIC - MYERS PARK","90"
"Line(03342)","FILE 300.22 CORP EVENT/RETREAT","A","-5337","WOMENS INSTITUTE","90"
"Line(03343)","FILE 300.22 CORP EVENT/RETREAT","A","-346","CMC SURGERY","90"
"Line(03344)","FILE 300.22 CORP EVENT/RETREAT","A","-58","PEDIATRIC ONCOLOGY","90"
"Line(03345)","FILE 300.22 CORP EVENT/RETREAT","A","-347","EMERGENCY","91"
"Line(03346)","FILE 300.22 CORP EVENT/RETREAT","A","-101","EMERGENCY-SUBPROVIDER","91"
"Line(03347)","FILE 300.22 CORP EVENT/RETREAT","A","-54","KIDNEY ACQUISITION","105"
"Line(03348)","FILE 300.22 CORP EVENT/RETREAT","A","-1516","PHYSICIANS PRIVATE OFFICES","192"
"Line(03349)","FILE 300.22 RECRUITING EXPENSE","A","-22965","ADMINISTRATIVE & GENERAL","5"
"Line(03350)","FILE 300.22 RECRUITING EXPENSE","A","-14229","NURSING ADMINISTRATION","13"
"Line(03351)","FILE 300.22 RECRUITING EXPENSE","A","-218","PHARMACY","15"
"Line(03352)","FILE 300.22 RECRUITING EXPENSE","A","-5400","MEDICAL RECORDS & LIBRARY","16"
"Line(03353)","FILE 300.22 RECRUITING EXPENSE","A","-4947","NURSING SCHOOL","20"
"Line(03354)","FILE 300.22 RECRUITING EXPENSE","A","-162029","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03355)","FILE 300.22 RECRUITING EXPENSE","A","-262","PARAMED ED PRGM-(SPECIFY)","23"
"Line(03356)","FILE 300.22 RECRUITING EXPENSE","A","-95","PARAMED CRNA","23"
"Line(03357)","FILE 300.22 RECRUITING EXPENSE","A","-254","PARAMED PHARMACY","23"
"Line(03358)","FILE 300.22 RECRUITING EXPENSE","A","-6687","ADULTS & PEDIATRICS","30"
"Line(03359)","FILE 300.22 RECRUITING EXPENSE","A","-374","INTENSIVE CARE UNIT","31"
"Line(03360)","FILE 300.22 RECRUITING EXPENSE","A","-18495","NEONATAL INTENSIVE CARE UNIT","31"
"Line(03361)","FILE 300.22 RECRUITING EXPENSE","A","-13065","PEDIATRIC INTENSIVE CARE UNIT","34"
"Line(03362)","FILE 300.22 RECRUITING EXPENSE","A","-8544","OPERATING ROOM","50"
"Line(03363)","FILE 300.22 RECRUITING EXPENSE","A","-3653","BONE MARROW TRANSPLANT","50"
"Line(03364)","FILE 300.22 RECRUITING EXPENSE","A","-28","DELIVERY ROOM & LABOR ROOM","52"
"Line(03365)","FILE 300.22 RECRUITING EXPENSE","A","-245170","LABORATORY","60"
"Line(03366)","FILE 300.22 RECRUITING EXPENSE","A","-150","RESPIRATORY THERAPY","65"
"Line(03367)","FILE 300.22 RECRUITING EXPENSE","A","-1325","ENDOSCOPY","76"
"Line(03368)","FILE 300.22 RECRUITING EXPENSE","A","-181","CLINIC","90"
"Line(03369)","FILE 300.22 RECRUITING EXPENSE","A","-13926","MENTAL HEALTH O/P CLINIC","90"
"Line(03370)","FILE 300.22 RECRUITING EXPENSE","A","-7218","CLINIC - CHILD OP RESP CTR","90"
"Line(03371)","FILE 300.22 RECRUITING EXPENSE","A","-35471","CLINIC - ONCOLOGY","90"
"Line(03372)","FILE 300.22 RECRUITING EXPENSE","A","-49064","CLINIC - MYERS PARK","90"
"Line(03373)","FILE 300.22 RECRUITING EXPENSE","A","-1673","CLINIC - DENTISTRY","90"
"Line(03374)","FILE 300.22 RECRUITING EXPENSE","A","-7605","WOMENS INSTITUTE","90"
"Line(03375)","FILE 300.22 RECRUITING EXPENSE","A","-3038","POST TRANSPLANT CLINIC","90"
"Line(03376)","FILE 300.22 RECRUITING EXPENSE","A","-2081","CMC SURGERY","90"
"Line(03377)","FILE 300.22 RECRUITING EXPENSE","A","-2470","CMC ORTHOPEDICS","90"
"Line(03378)","FILE 300.22 RECRUITING EXPENSE","A","-12500","PEDIATRIC ONCOLOGY","90"
"Line(03379)","FILE 300.22 RECRUITING EXPENSE","A","-585","NEUROMUSCULAR (ALS) CENTER","90"
"Line(03380)","FILE 300.22 RECRUITING EXPENSE","A","-463","CHF CLINIC","90"
"Line(03381)","FILE 300.22 RECRUITING EXPENSE","A","-23712","NEUROSCIENCE CLINIC","90"
"Line(03382)","FILE 300.22 RECRUITING EXPENSE","A","-12654","EMERGENCY","91"
"Line(03383)","FILE 300.22 RECRUITING EXPENSE","A","-1951","EMERGENCY-SUBPROVIDER","91"
"Line(03384)","FILE 300.22 RECRUITING EXPENSE","A","-1754","KIDNEY ACQUISITION","105"
"Line(03385)","FILE 300.22 RECRUITING EXPENSE","A","-118396","RESEARCH","191"
"Line(03386)","FILE 300.22 RECRUITING EXPENSE","A","-46295","PHYSICIANS PRIVATE OFFICES","192"
"Line(03387)","FILE 300.22 RECRUITING EXPENSE","A","-1997","MERCY HOSPITAL SOUTH","194"
"Line(03388)","FILE 300.22 RECRUITING EXPENSE","A","-5851","UNION REGIONAL MEDICAL CENTER","194"
"Line(03389)","FILE 300.22 RECRUITING EXPENSE","A","-6068","UNDERGRAD MEDED","194"
"Line(03390)","FILE 300.22 RECRUITING EXPENSE","A","-295","OTHER NONREIMBURSABLE COST CENTERS","194"
"Line(03391)","FILE 300.22 RECRUITING EXPENSE","A","-4527","LINCOLN HOSPITAL","194"
"Line(03392)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-101731","ADMINISTRATIVE & GENERAL","5"
"Line(03393)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-79","DIETARY","10"
"Line(03394)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-680","NURSING ADMINISTRATION","13"
"Line(03395)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-8","CENTRAL SERVICES & SUPPLY","14"
"Line(03396)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-76","PHARMACY","15"
"Line(03397)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-69","MEDICAL RECORDS & LIBRARY","16"
"Line(03398)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-50","SOCIAL SERVICE","17"
"Line(03399)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-9516","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03400)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-75","PARAMED PHARMACY","23"
"Line(03401)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-115","ADULTS & PEDIATRICS","30"
"Line(03402)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-410","INTENSIVE CARE UNIT","31"
"Line(03403)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-77","NEONATAL INTENSIVE CARE UNIT","31"
"Line(03404)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-15","PROGRESSIVE INTENSIVE CARE UNIT","34"
"Line(03405)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-175","PEDIATRIC INTENSIVE CARE UNIT","34"
"Line(03406)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-152","OPERATING ROOM","50"
"Line(03407)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-100","BONE MARROW TRANSPLANT","50"
"Line(03408)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-65","RECOVERY ROOM","51"
"Line(03409)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-72","ANESTHESIOLOGY","53"
"Line(03410)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-30","RADIOLOGY-DIAGNOSTIC","54"
"Line(03411)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-51","MRI","58"
"Line(03412)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-446","CARDIAC CATHETERIZATION","59"
"Line(03413)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-2189","LABORATORY","60"
"Line(03414)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-52","RENAL DIALYSIS","74"
"Line(03415)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-23","ASC (NON-DISTINCT PART)","75"
"Line(03416)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-130","ENDOSCOPY","76"
"Line(03417)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-25","CARDIAC REHABILITATION","77"
"Line(03418)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-7","CLINIC","90"
"Line(03419)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-112","MENTAL HEALTH O/P CLINIC","90"
"Line(03420)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-128","CLINIC - CHILD OP RESP CTR","90"
"Line(03421)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-1262","CLINIC - ONCOLOGY","90"
"Line(03422)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-5815","CLINIC - MYERS PARK","90"
"Line(03423)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-412","CLINIC - DENTISTRY","90"
"Line(03424)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-20","CLINIC - NORTHPARK","90"
"Line(03425)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-655","WOMENS INSTITUTE","90"
"Line(03426)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-222","CMC SURGERY","90"
"Line(03427)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-217","CMC ORTHOPEDICS","90"
"Line(03428)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-32","INFUSION CENTER","90"
"Line(03429)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-100","PEDIATRIC ONCOLOGY","90"
"Line(03430)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-211","CHF CLINIC","90"
"Line(03431)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-255","NEUROSCIENCE CLINIC","90"
"Line(03432)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-1596","EMERGENCY","91"
"Line(03433)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-707","KIDNEY ACQUISITION","105"
"Line(03434)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-43","HEART ACQUISITION","106"
"Line(03435)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-42","LIVER ACQUISITION","107"
"Line(03436)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-7401","RESEARCH","191"
"Line(03437)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-903","PHYSICIANS PRIVATE OFFICES","192"
"Line(03438)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-10","MERCY HOSPITAL SOUTH","194"
"Line(03439)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-26","UNION REGIONAL MEDICAL CENTER","194"
"Line(03440)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-508","UNDERGRAD MEDED","194"
"Line(03441)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-15","OTHER NONREIMBURSABLE COST CENTERS","194"
"Line(03442)","FILE 300.22 MEDICARE NON-REIMB EXP","A","-907675","ADMINISTRATIVE & GENERAL","5"
"Line(03443)","FILE 300.22 INTERCO MARKETING","A","-8500945","ADMINISTRATIVE & GENERAL","5"
"Line(03444)","FILE 300.22 INTERCO MARKETING","A","-15121","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03445)","FILE 300.22 INTERCO MARKETING","A","-3570","ADULTS & PEDIATRICS","30"
"Line(03446)","FILE 300.22 INTERCO MARKETING","A","-25138","INTENSIVE CARE UNIT","31"
"Line(03447)","FILE 300.22 INTERCO MARKETING","A","-21693","NEONATAL INTENSIVE CARE UNIT","31"
"Line(03448)","FILE 300.22 INTERCO MARKETING","A","-9359","PEDIATRIC INTENSIVE CARE UNIT","34"
"Line(03449)","FILE 300.22 INTERCO MARKETING","A","-8942","MENTAL HEALTH O/P CLINIC","90"
"Line(03450)","FILE 300.22 INTERCO MARKETING","A","-12029","CLINIC - CHILD OP RESP CTR","90"
"Line(03451)","FILE 300.22 INTERCO MARKETING","A","-9971","CLINIC - ONCOLOGY","90"
"Line(03452)","FILE 300.22 INTERCO MARKETING","A","-73005","CLINIC - MYERS PARK","90"
"Line(03453)","FILE 300.22 INTERCO MARKETING","A","-331","CLINIC - DENTISTRY","90"
"Line(03454)","FILE 300.22 INTERCO MARKETING","A","-8120","WOMENS INSTITUTE","90"
"Line(03455)","FILE 300.22 INTERCO MARKETING","A","-24743","CMC SURGERY","90"
"Line(03456)","FILE 300.22 INTERCO MARKETING","A","-3962","CMC ORTHOPEDICS","90"
"Line(03457)","FILE 300.22 INTERCO MARKETING","A","-4512","PEDIATRIC ONCOLOGY","90"
"Line(03458)","FILE 300.22 INTERCO MARKETING","A","-7618","NEUROSCIENCE CLINIC","90"
"Line(03459)","FILE 300.22 INTERCO MARKETING","A","-23655","EMERGENCY","91"
"Line(03460)","FILE 300.22 INTERCO MARKETING","A","-3859","EMERGENCY-SUBPROVIDER","91"
"Line(03461)","FILE 300.22 INTERCO MARKETING","A","-21158","PHYSICIANS PRIVATE OFFICES","192"
"Line(03462)","FILE 300.22 INTERCO MARKETING","A","-749","WOMENS INST BALLANTYNE","192"
"Line(03463)","FILE 300.22 INTERCO MARKETING","A","-5332","UNIVERSITY HOSPITAL","194"
"Line(03464)","FILE 300.22 INTERCO MARKETING","A","-1722","MERCY HOSPITAL SOUTH","194"
"Line(03465)","FILE 300.22 INTERCO MARKETING","A","-736","UNION REGIONAL MEDICAL CENTER","194"
"Line(03466)","FILE 300.22 INTERCO MARKETING","A","-2195","OTHER NONREIMBURSABLE COST CENTERS","194"
"Line(03467)","FILE 300.35 INTERCO CHAPLAIN","B","-30470","ADMINISTRATIVE & GENERAL","5"
"Line(03468)","FILE 300.35 INTERCO CHAPLAIN","B","-19530","PASTORAL CARE","23"
"Line(03469)","FILE 300.35 INTERCO CATERING","B","-3500","ADMINISTRATIVE & GENERAL","5"
"Line(03470)","FILE 300.35 INTERCO DIALYSIS","B","-208990","RENAL DIALYSIS","74"
"Line(03471)","FILE 300.35 INTERCO OFFSITE RADIOLOG","B","-603729","CT SCAN","57"
"Line(03472)","FILE 300.35 INTERCO OFFSITE RADIOLOG","B","-1149","RADIOLOGY-DIAGNOSTIC","54"
"Line(03473)","FILE 300.35 INTERCO SEMINARS & EDUC","B","-10","EMPLOYEE BENEFITS DEPARTMENT","4"
"Line(03474)","FILE 300.35 INTERCO SEMINARS & EDUC","B","-431969","ADMINISTRATIVE & GENERAL","5"
"Line(03475)","FILE 300.35 INTERCO SEMINARS & EDUC","B","-94694","NURSING SCHOOL","20"
"Line(03476)","FILE 300.35 INTERCO SEMINARS & EDUC","B","-25870","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03477)","FILE 300.35 INTERCO SEMINARS & EDUC","B","-1880","DELIVERY ROOM & LABOR ROOM","52"
"Line(03478)","FILE 300.35 INTERCO SEMINARS & EDUC","B","-20990","EMERGENCY","91"
"Line(03479)","FILE 300.35 INTERCO AV & MED ARTS","B","-222502","ADMINISTRATIVE & GENERAL","5"
"Line(03480)","FILE 300.35 INTERCO FLOAT","B","-184105","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03481)","FILE 300.35 INTERCO VART","B","-202964","RESEARCH","191"
"Line(03482)","FILE 300.35 INTERCO VART","B","-101825","RESEARCH","191"
"Line(03483)","FILE 300.35 INTERCO REAL ESTATE BASE","B","-1500","CLINIC","90"
"Line(03484)","FILE 300.35 INTERCO REAL ESTATE BASE","B","-588704","CLINIC - CHILD OP RESP CTR","90"
"Line(03485)","FILE 300.35 INTERCO REAL ESTATE BASE","B","-5543","CLINIC - MYERS PARK","90"
"Line(03486)","FILE 300.35 INTERCO REAL ESTATE BASE","B","-2061","CLINIC - NORTHPARK","90"
"Line(03487)","FILE 300.35 INTERCO REAL ESTATE BASE","B","-102619","PHYSICIANS PRIVATE OFFICES","192"
"Line(03488)","FILE 300.35 INTERCO REAL ESTATE BASE","B","-97208","OTHER NONREIMBURSABLE COST CENTERS","194"
"Line(03489)","FILE 300.35 INTERCO REAL CAM","B","-23031","PHYSICIANS PRIVATE OFFICES","192"
"Line(03490)","FILE 300.35 INTERCO LAB","B","-9209278","LABORATORY","60"
"Line(03491)","FILE 300.35 INTERCO LAB","B","-119602","CYTOLOGY","60"
"Line(03492)","FILE 300.35 INTERCO LAB","B","-480626","LAB - TISSUE TYPING","60"
"Line(03493)","FILE 300.35 INTERCO LAB","B","-332891","RESEARCH","191"
"Line(03494)","FILE 300.35 INTERCO MISC SUPPORT","B","-396685","ADMINISTRATIVE & GENERAL","5"
"Line(03495)","FILE 300.35 INTERCO MISC SUPPORT","B","-143443","NURSING SCHOOL","20"
"Line(03496)","FILE 300.35 INTERCO MISC SUPPORT","B","-39335","I&R SERVICES-OTHER PRGM COSTS APPRV","22"
"Line(03497)","FILE 300.35 INTERCO MISC SUPPORT","B","-16152","PASTORAL CARE","23"
"Line(03498)","FILE 300.35 INTERCO MISC SUPPORT","B","-57000","INTENSIVE CARE UNIT","31"
